,Reporter Identifier,p,fold_change
6668,cg06710648,0.0004561027854339293,1.2805226924518327
6669,cg06711560,0.00545489026591106,1.141214578148963
6670,cg06712026,0.007919912289964479,1.6627497619870781
6671,cg06713098,0.010763120438036683,2.011976615098932
6672,cg06714705,4.946409317310323e-07,1.108188270272064
6673,cg06716436,0.034664692188796684,1.639451954396089
6674,cg06717104,0.024772979288152003,2.6439076391559584
6675,cg06717231,0.0003548449834127226,2.55333333744029
6676,cg06718696,8.285088894644004e-05,1.970975866542214
6677,cg06719391,1.332735095801943e-08,1.8302565235319987
6678,cg06720424,0.022848831407829413,2.2977968984416983
6679,cg06720660,0.031180962631520252,1.027238040873132
6680,cg06720956,0.00047930279906900234,2.115246985573709
6681,cg06722216,0.040173473003548496,1.783320770689357
6682,cg06722633,0.005007821161757056,1.499767473736327
6683,cg06722792,0.010870570355877376,1.4444974120439973
6684,cg06723357,2.4595589556161856e-05,1.1542046412750706
6685,cg06725035,0.02029965768094149,1.6552767019968588
6686,cg06725760,0.00010577887940331921,2.096066075085648
6687,cg06726207,0.0005876330474784795,1.486593175367605
6688,cg06728335,0.02072547844450956,1.5675396963497912
6689,cg06730286,0.030855701542420424,1.0418034784836552
6690,cg06730468,7.617549568618907e-05,1.4275744679421198
6691,cg06731484,0.022109479573802198,1.6711108274980497
6692,cg06731599,6.199845953853797e-12,3.6184027924169797
6693,cg06734812,0.015399106353246775,1.0422383806705449
6694,cg06734828,0.029925212206838213,1.4840475810237295
6695,cg06734962,9.693742691040495e-08,1.7139376336917331
6696,cg06736444,4.4530593085599266e-08,1.2026023007726714
6697,cg06738602,3.589218027448294e-12,1.658615381525838
6698,cg06740897,0.004231044288891033,1.585807654520563
6699,cg06742978,0.0011223445534795549,2.107521257623598
6700,cg06743811,1.1418621037803586e-09,1.1153717760981599
6701,cg06744574,0.02046217510547153,2.020677518118499
6702,cg06745740,0.038135803484187124,1.5570106591707695
6703,cg06746101,0.008003176191886403,1.912973311011062
6704,cg06746171,0.00033658631358418005,1.6303737635747009
6705,cg06747888,0.010122259391964494,1.2925182812140508
6706,cg06748315,0.007984645172944184,1.038825524396219
6707,cg06750167,0.03387623063854965,1.077102031591694
6708,cg06751597,0.0005153474546453409,1.5459423422743603
6709,cg06752594,0.04763073098748515,2.3835600001882558
6710,cg06754047,0.02130807764219288,1.4928807057911733
6711,cg06755819,3.6744026092809106e-05,1.10672981840609
6712,cg06757810,0.006358918402276428,1.0503842246397934
6713,cg06758848,4.723838091158793e-11,1.7072490249028998
6714,cg06759215,0.10736037247724697,2.520676442914106
6715,cg06759890,0.00022748967226830346,1.0765302931434015
6716,cg06760035,1.3582344109010251e-05,1.894388496381744
6717,cg06762858,0.02750514761348102,1.06437905691668
6718,cg06763078,0.031928332848020775,1.6140543811576957
6719,cg06765434,0.033036177477163475,1.4005420415962568
6720,cg06765514,0.0008550113094098823,1.7088398595672927
6721,cg06765947,0.00033363553220359374,1.0328402826114482
6722,cg06766367,1.71486205495082e-11,1.4595428304540508
6723,cg06768707,8.871254940631537e-11,1.1602127069224795
6724,cg06771126,8.327821954605889e-05,1.50423946794072
6725,cg06772202,6.913351783633565e-05,1.0374888266179854
6726,cg06776256,4.1152385752083286e-05,1.1852076692751126
6727,cg06777274,0.044275508173125235,1.467951002080934
6728,cg06777581,0.02626387364623626,1.4808393716449215
6729,cg06777715,0.00544109781224695,3.3771142772927933
6730,cg06778853,1.1972555871648903e-06,1.337054356023583
6731,cg06779945,1.8551873216782345e-05,2.147069507633006
6732,cg06780358,0.00041178670577161637,1.927443821988343
6733,cg06781209,0.0009912314295937492,1.855174870632692
6734,cg06782692,0.003584253491904262,1.7945288795761574
6735,cg06782849,1.542487354917191e-06,1.468957559646777
6736,cg06783668,2.2725738254961753e-06,1.516655774052658
6737,cg06784339,2.5698598907645602e-14,1.5888775701366242
6738,cg06784466,0.004306269661187251,1.1434410965905213
6739,cg06785429,0.0002792152893817606,1.059713440629332
6740,cg06785822,4.4743674668540365e-06,1.0536038513750738
6741,cg06786424,0.02463984364787511,1.43364627385425
6742,cg06790275,0.008820076390172139,1.3214859278378994
6743,cg06790324,0.0011761471787905546,1.9929056268226646
6744,cg06790862,0.04426535406870646,1.0229808463236378
6745,cg06791102,0.0007718597440395178,1.1771584818583956
6746,cg06791867,0.002708111252198505,1.108184475529595
6747,cg06792598,0.0027420692388408787,1.4584639177915693
6748,cg06792911,0.01078467312603652,1.7332778557001256
6749,cg06793062,0.0331592768177221,1.1832837999713395
6750,cg06796611,0.023615294048941356,1.049665332107741
6751,cg06797533,0.0004855549516008978,1.8088602310408044
6752,cg06798189,0.0005549795320643507,1.0591034495854559
6753,cg06799664,0.004906490911717577,1.0280178171487693
6754,cg06800962,0.003970132712566983,1.0834187347338105
6755,cg06803184,0.003699577292285275,1.664042454130055
6756,cg06803253,2.21862490330105e-09,1.0403073280963766
6757,cg06804431,0.010221885585066596,1.9911195486782431
6758,cg06804711,0.05379068228368489,1.6599388090708076
6759,cg06806080,0.0017825667069056878,1.055452620985031
6760,cg06806711,0.0021463638049012534,1.0575475690028047
6761,cg06807379,0.00013606142171242264,1.9767091027465011
6762,cg06807579,0.008710845947159034,1.382357764559849
6763,cg06807989,0.0002748083505741233,1.4482234369811726
6764,cg06808983,0.001890603068500932,2.0739753650201163
6765,cg06809565,3.47814873814706e-06,2.1287111186331815
6766,cg06810461,2.081779182970033e-05,1.0423692236473248
6767,cg06810647,5.3747816538021705e-09,1.664490817779633
6768,cg06811800,0.015348105891338707,1.0305032028675076
6769,cg06812033,0.008529831001787261,1.419266279079952
6770,cg06812844,0.0011118206094532016,1.0488491273247535
6771,cg06812977,0.0006068368677757043,1.458675805137691
6772,cg06815666,0.00012143878672784234,1.6428259144125033
6773,cg06815817,0.018614183841111315,1.5320118643872245
6774,cg06816063,0.015601018329225629,1.6972008424111498
6775,cg06816106,0.013582762696424878,1.4642102946743747
6776,cg06816161,3.807852395681123e-07,1.8974571306431123
6777,cg06817264,0.0019710341076014273,1.4075034578991592
6778,cg06817269,0.038271667410394096,1.038175654978264
6779,cg06817917,0.005832015392726249,1.255759287070533
6780,cg06818415,0.009555643613896114,1.4600306705523733
6781,cg06818473,0.07287759828646025,1.111754781641647
6782,cg06818777,4.108554804194606e-08,1.4121591820442108
6783,cg06819200,1.32457959202566e-07,4.052370358927317
6784,cg06821120,3.320606990365757e-08,1.6068330059895786
6785,cg06821274,0.010157088495682884,2.0021807289491638
6786,cg06821993,0.004387659776697728,1.4185668138742291
6787,cg06822229,5.953496980508132e-12,3.8573473053084792
6788,cg06822995,0.004769490913594885,1.2603382504034373
6789,cg06823263,8.587106588469286e-07,2.146415095215635
6790,cg06824727,0.010456023193653664,1.454038905563826
6791,cg06825142,2.9446348061058442e-05,2.065494754408586
6792,cg06825166,0.02988719454012204,1.0882923844726617
6793,cg06827038,0.0016772931154047483,1.1869245465483311
6794,cg06827976,0.0043032372955344785,1.042055808040851
6795,cg06830426,0.013922762786213157,1.442088894650834
6796,cg06831658,0.0002002684375837607,1.6501537003842635
6797,cg06832039,0.00201492573419701,1.038778652354583
6798,cg06832950,6.288226409964766e-11,1.1735413077752859
6799,cg06833562,0.025191647128783603,2.2610251965764383
6800,cg06834261,0.01091205626363034,2.6325509504980498
6801,cg06834875,0.00013845297347296097,1.477498060728528
6802,cg06834983,0.0010838535726759796,1.0191071717627438
6803,cg06836338,0.01021601146770074,1.649839839668342
6804,cg06836736,0.0009205576179924657,1.2623712826558486
6805,cg06836772,0.0013295326380192278,1.2796430113918225
6806,cg06836849,0.017926354237598932,1.1308492449154526
6807,cg06837731,0.025507253904953217,1.372980631755079
6808,cg06838394,0.010096037251285075,1.2466967916279599
6809,cg06839953,0.014112905992979013,2.0338803045580987
6810,cg06840042,0.03589933751650234,1.8817798153781824
6811,cg06840226,0.010997867011053538,1.9129498685058335
6812,cg06840801,0.014447241906615785,1.0431239118195976
6813,cg06848073,0.02347827163960445,1.2618561698939896
6814,cg06848288,0.010105328992639072,1.5975489915033394
6815,cg06849227,0.0004927892920404056,1.0287307728456787
6816,cg06849477,0.10444890291793726,1.0800441084514223
6817,cg06850526,0.0004670373105348104,1.4592918203687997
6818,cg06851207,0.0013170300357254643,1.3750766746521887
6819,cg06852652,0.03411392318204016,1.034042188872315
6820,cg06852744,0.04202017465144818,1.027643292724564
6821,cg06855803,1.1431638484552306e-13,1.188419031120657
6822,cg06856528,0.007401752721838809,1.4070024533608847
6823,cg06859828,0.007367736075273835,1.0342618627033051
6824,cg06862062,0.011126542949854594,2.1298448175368576
6825,cg06862644,0.009907275146933008,1.0353984783034043
6826,cg06864275,0.013195350609205231,2.1567909881339253
6827,cg06866657,3.6838964467479795e-10,1.3462177313964308
6828,cg06866862,1.6555410552119577e-07,1.7979551376055212
6829,cg06868758,2.0245376441649597e-06,1.0948327778771307
6830,cg06869899,0.01098578844603586,2.828967003460897
6831,cg06871974,0.0002898108033388179,1.0497039198774922
6832,cg06872331,5.009863024535926e-06,1.4490128530982673
6833,cg06872381,0.013951309280966252,1.0331475941908772
6834,cg06873352,1.071084431438068e-08,1.4851286548372606
6835,cg06874144,0.0763699792932815,1.1365346639581917
6836,cg06878726,0.017354243039432,1.760981301216288
6837,cg06880557,0.015452540969651487,1.557627745766469
6838,cg06882877,2.2843024473255565e-07,1.1747335060406432
6839,cg06882926,0.03483161894004553,1.0553232331595737
6840,cg06883149,0.036425581247189795,1.4979663028300882
6841,cg06885524,0.015734955646261036,1.9176758860216987
6842,cg06885782,0.05558972276261588,1.150663189667086
6843,cg06886022,0.019347203087784457,1.8415863713117497
6844,cg06887167,0.033728342352804946,1.7717123368093919
6845,cg06887170,0.01540941232772839,1.5443097834948385
6846,cg06887414,0.001133810961247763,1.6349209259038104
6847,cg06887663,0.005879380245164303,1.5089543575583562
6848,cg06890553,0.018830652657612336,1.578194485941879
6849,cg06892726,2.434068810705454e-06,1.4213700166161454
6850,cg06893980,0.047017657217689614,1.788716928764853
6851,cg06894381,0.024828876024974793,1.3431337993150385
6852,cg06894812,0.016201892032127938,1.4147802367332893
6853,cg06896207,0.02824087134023914,1.1777024513012424
6854,cg06898923,8.762592283227026e-06,1.2950551850602863
6855,cg06899329,0.01592993320727762,1.0312084003502406
6856,cg06899582,5.490621766334036e-11,3.9389970204141083
6857,cg06899802,0.001904441986793247,2.3283770230317358
6858,cg06899808,5.0190027059703104e-12,1.1027457520510842
6859,cg06899976,9.032639701672628e-08,1.313930789242989
6860,cg06900776,5.7682191623137145e-12,4.612785856371036
6861,cg06901392,0.03789709967462273,1.8823116694602648
6862,cg06904813,6.485877504035697e-08,1.1009250149245227
6863,cg06905514,0.0012591555122405272,2.384803181691482
6864,cg06905862,0.017679333601914506,1.7859043414803446
6865,cg06906435,3.085871767253036e-06,1.1071858438089648
6866,cg06907544,0.008208531295913894,1.0250454949493133
6867,cg06908474,4.978326315188757e-06,2.28492199876343
6868,cg06908778,2.85105867665575e-29,1.8553323060094864
6869,cg06910048,0.04356074582249093,1.7761121787872618
6870,cg06910100,2.1167167275754486e-05,1.0371966193065025
6871,cg06911084,3.361260139696063e-07,1.2897831226049221
6872,cg06911113,0.00018188307548073826,1.2241147604387086
6873,cg06912252,0.030405610459274476,1.9116003213217634
6874,cg06913228,0.022171014845567192,2.22581663811525
6875,cg06914598,1.608764458500694e-11,1.2751502358372453
6876,cg06915165,0.055242304401306876,1.6955846878936338
6877,cg06917325,7.554313286080552e-07,1.0578939247892414
6878,cg06918467,0.08437309158180475,1.1906788837583346
6879,cg06919067,0.025866252059520044,1.0247491676353744
6880,cg06919203,3.129391500969519e-09,1.1318237211844915
6881,cg06919956,0.002056918038728463,1.4642520874063762
6882,cg06921282,3.5201319465802205e-05,1.5038864825729343
6883,cg06922130,0.00022371611413192597,1.608456787265834
6884,cg06926735,0.01977950814424819,1.9542697808879337
6885,cg06927864,5.936037793600803e-10,1.879392097771769
6886,cg06930095,0.0010360703391791742,1.326073710097557
6887,cg06933072,0.01518707434712384,1.0369241786332202
6888,cg06933965,0.024383937195826558,1.162205838866942
6889,cg06937608,0.0005630614685370759,1.4490849784214468
6890,cg06938406,0.016232135622361653,1.4769093425890871
6891,cg06938878,0.08677905164932853,1.1286603938338935
6892,cg06940107,0.0018059445164218836,1.0436865528786705
6893,cg06940574,0.07001463965808565,1.0292114183765988
6894,cg06940792,0.005332887199854111,2.126959591366249
6895,cg06941093,0.029736448172953744,1.0198649547982093
6896,cg06942110,0.0022861711649542478,1.048193843848182
6897,cg06942445,1.19961780648841e-12,4.353851812520701
6898,cg06942536,1.4878350045021956e-05,1.0509706514679422
6899,cg06943865,0.005315787277515225,1.0220968141796762
6900,cg06944050,1.3117371185149013e-11,3.5664295353786053
6901,cg06945625,5.226006335402537e-07,1.8823200988514726
6902,cg06946880,0.00028659518027414257,1.1637494107310107
6903,cg06948294,0.0023179684483615173,1.9726988130950265
6904,cg06948408,7.621509878917319e-05,1.7271037042783102
6905,cg06948937,0.005433357892834933,1.0324020050389386
6906,cg06949789,0.042620114674843806,2.12665794828133
6907,cg06950730,0.0031052548157306185,1.037532672363688
6908,cg06952117,0.0007295559346459756,2.20410116695527
6909,cg06952236,0.021120412866083762,1.594875583860102
6910,cg06952310,0.002923092467535451,1.1392408034202768
6911,cg06953304,0.0007311175485460654,1.8108878392436463
6912,cg06953768,1.4506055468709668e-06,1.590917449107063
6913,cg06953995,0.007577761375679567,1.5369393269815825
6914,cg06954481,0.003083032382546558,1.5594405657069936
6915,cg06956273,0.02867674244190948,1.0333441872217939
6916,cg06956646,0.046320424578113986,1.765971953628838
6917,cg06957329,0.03333129701272742,1.7137949275739772
6918,cg06958034,0.023335289138305244,1.6683126238632653
6919,cg06958211,0.0032381410075215315,1.2898830721085977
6920,cg06958537,0.0010969195195545097,1.3138275514841564
6921,cg06958829,1.2388334673201623e-07,1.650276087613335
6922,cg06959635,1.7124448636180868e-06,1.440804327753919
6923,cg06960698,0.033250549870781104,1.307345382819722
6924,cg06963844,0.018270394944371403,1.828090009888849
6925,cg06971096,2.96875065355633e-05,1.650313888416108
6926,cg06973652,3.928237695888782e-08,1.1058624288131982
6927,cg06973760,0.012853738050458054,1.3178531442425772
6928,cg06974755,8.633810871262973e-08,1.8491529530426176
6929,cg06975499,0.01772572462183176,1.8276137388208278
6930,cg06975739,2.2794432041190894e-05,1.8457722466004451
6931,cg06976977,0.02875740633261052,2.2103642493577276
6932,cg06979034,1.3236276445575482e-10,1.267379874687506
6933,cg06980053,0.005012087887035175,1.2010342575776494
6934,cg06980380,0.0016660018982919984,1.4500093223539205
6935,cg06980460,0.014796082418161069,1.0385546813614281
6936,cg06981182,0.013841873855386044,1.1689888420977104
6937,cg06981910,5.34121610830862e-06,1.0423986057529757
6938,cg06983551,2.3439211327259033e-07,1.3053154843138477
6939,cg06985415,5.7325920602961495e-05,1.058625375310029
6940,cg06987504,0.01671636415248356,1.8172170170567916
6941,cg06990298,3.4287332951856494e-06,1.653527395195482
6942,cg06990379,0.027212422959920813,1.9009260092234956
6943,cg06992027,0.00010544712809597376,1.3865232254931101
6944,cg06993413,6.784306559395708e-34,1.825182649177104
6945,cg06994747,0.0037765650267690097,1.168146931529043
6946,cg06994793,0.038844720678194646,1.9100475957386653
6947,cg06995715,0.0011556058472965358,2.125423457707426
6948,cg06999776,1.365789025801318e-05,2.127652417676298
6949,cg07000551,0.03342245031807469,1.583513952658402
6950,cg07000785,0.02618387196325498,1.2806590955553692
6951,cg07000831,0.01760392326809476,1.9155378716880975
6952,cg07003563,0.01201444331566695,1.988905115891258
6953,cg07004820,0.008649672520166777,1.6751803603944442
6954,cg07005513,0.013245474654668734,1.4598384202345518
6955,cg07005767,0.06329106241104669,1.1838505933415466
6956,cg07006042,0.011019308013445242,1.5553399763728475
6957,cg07006526,0.011896810267855067,2.1339737964934313
6958,cg07007400,2.801532661420316e-06,1.4837136886339148
6959,cg07008350,0.00038271643228050963,1.0240734008570394
6960,cg07008386,0.01910900850773011,1.5906730034711443
6961,cg07009002,1.6724196365070574e-06,1.3596097841918555
6962,cg07011110,0.00032897294123036705,1.0319966275148142
6963,cg07011445,0.0037990212993207076,1.7166083369587115
6964,cg07013734,0.010026530742620008,2.1543519555840067
6965,cg07014174,0.04134578456290421,1.239205341914906
6966,cg07015079,0.0006615368184948232,1.2969461509360412
6967,cg07015629,0.010140399838845548,1.6124571928586087
6968,cg07016325,0.018539426850389958,2.9682821169358595
6969,cg07017374,0.0064172666365834375,1.7422756179577685
6970,cg07017477,0.010936526702652966,1.2757210628233562
6971,cg07017706,0.012755090050887812,1.0331751722260285
6972,cg07018708,4.20554211195314e-05,1.0482725122352103
6973,cg07020407,2.6403133536181546e-07,2.1439865690826143
6974,cg07020962,0.02954470185561021,1.9310283097323588
6975,cg07022477,0.00045137692222714537,1.1683297752550008
6976,cg07022885,0.04746004641196446,1.6942208344496923
6977,cg07026910,0.04122141398223201,1.0196960232340893
6978,cg07027075,1.612644409892717e-13,1.3100396616354832
6979,cg07027513,8.348237523928715e-09,1.827083620556435
6980,cg07027685,0.03477103150085053,1.706115129777296
6981,cg07028533,0.004252225913175423,1.7644686519451684
6982,cg07028869,0.0005566381961515376,1.3054137070296359
6983,cg07029998,0.00033977454457354293,1.846660397048361
6984,cg07031532,0.00022732938326361382,1.5195786847238084
6985,cg07031996,0.020135021754446137,1.7585683961148018
6986,cg07033083,2.6393917946108884e-06,1.2341812430628039
6987,cg07034269,0.0018475259923918619,1.4421234595188919
6988,cg07034561,0.02187300573072012,1.4653288521823549
6989,cg07035740,0.007001774695636583,1.464607283549395
6990,cg07036530,0.00014156286164868927,1.2932025741036404
6991,cg07036775,0.0020223347617377295,1.8294877835504466
6992,cg07038400,9.865072440172375e-14,1.5379893122511032
6993,cg07038617,0.0021276255154630695,1.7292326512610772
6994,cg07038887,0.011955441800917602,1.452010795312187
6995,cg07039113,0.0002020854433722727,1.0407995546613864
6996,cg07039362,0.004605937943135412,1.0378008839939352
6997,cg07042144,6.823784815651624e-06,1.0542151303560474
6998,cg07043494,0.02555995174701047,1.037492247854671
6999,cg07044282,0.08987085283942216,1.0957567143952984
7000,cg07047653,1.1292400910366204e-06,1.108557607478928
7001,cg07048066,0.0012164802019068958,1.5347974424615438
7002,cg07048351,0.04384787010158524,3.286485297179393
7003,cg07049929,0.00025396848296412765,1.1903582119751137
7004,cg07050831,0.01841477615210486,1.1992137797054554
7005,cg07051140,0.0019999432332488644,1.7955332380851858
7006,cg07051960,0.11561173061132116,1.0239099474340438
7007,cg07052087,0.007141278190331824,1.6673829837449952
7008,cg07052387,0.02246758320608001,1.408818984543726
7009,cg07052880,0.03587738716262488,1.0169725442253579
7010,cg07053469,0.003318705276223782,2.123575632583928
7011,cg07054095,0.03274740844786241,1.7635570946247956
7012,cg07054526,0.042193127520797805,1.0254297053054051
7013,cg07054641,0.0020334306161906473,1.3724188777839237
7014,cg07054788,0.03269202527771882,1.4446648978015257
7015,cg07056057,0.00048056915576007457,1.0451044373410863
7016,cg07057831,0.0004982569551185584,1.5302403164294873
7017,cg07059052,0.0013613960470992394,1.1109401284712421
7018,cg07059360,6.051856673971539e-11,1.2635107634785587
7019,cg07059403,0.025390228378743645,1.5139302643752497
7020,cg07059875,9.745110748691957e-07,1.458846338779054
7021,cg07060572,0.022894691338497957,2.015645877354229
7022,cg07061145,0.04605420617383534,1.021294182886724
7023,cg07061913,0.02983327456584745,1.583806962495758
7024,cg07063745,0.0001632089664275719,1.773956170700049
7025,cg07064406,0.01778811220529741,1.0167736399916716
7026,cg07065941,0.01845482855182969,1.4826038850691674
7027,cg07066326,7.815055577074041e-07,1.1567504101744155
7028,cg07067241,0.010807043236617665,1.8115804668393811
7029,cg07068616,0.006002864788225332,1.5006421684342368
7030,cg07068998,1.3406316021487978e-08,1.4777989861383096
7031,cg07070694,0.0008392611511359086,1.3305453260693698
7032,cg07070934,0.00011626564549667931,1.3502536777523393
7033,cg07070940,0.0017998052732701335,1.656044981341609
7034,cg07071881,0.007484417903235095,1.575317737223595
7035,cg07072140,0.003843424049699295,1.7062109457273011
7036,cg07072643,0.02902721457125141,1.0392564438456253
7037,cg07073964,4.987354177705233e-07,1.0661825438846304
7038,cg07074571,6.903950850445332e-05,1.2181542450755398
7039,cg07075930,0.04141279656320339,2.020335580241829
7040,cg07076342,0.0023250749911331477,1.7389956427743465
7041,cg07077459,0.02650142907458006,1.0309685246563571
7042,cg07078114,0.0016745403965437139,1.2371263170157478
7043,cg07080007,0.000604599928231733,1.7406237758987315
7044,cg07080358,0.035336918653816767,1.8040947121835866
7045,cg07080946,0.0010408634531797762,1.0593326836656207
7046,cg07081888,0.02727705059611822,1.027938215866012
7047,cg07082331,0.0006593481021211484,1.3578192762989711
7048,cg07084161,0.02220378359367045,1.5531216524395437
7049,cg07084163,5.731033615717182e-05,1.3678715225362934
7050,cg07084709,0.03094834502274723,1.0322174507923807
7051,cg07084746,0.001557066976588966,1.041836121631353
7052,cg07085271,0.016401999962115492,1.233722115306535
7053,cg07086380,1.353397167581714e-08,1.0731231885941008
7054,cg07086898,0.01948077016000997,1.8043442366822136
7055,cg07090813,0.00016202947807941726,1.3135055459966618
7056,cg07091552,0.00016445768746988353,1.0274868674586506
7057,cg07091958,0.00010830068267015191,1.7983754042243498
7058,cg07092725,0.0023938230210124875,1.0363219284557559
7059,cg07093046,0.04423883560977744,2.563313306615656
7060,cg07093661,0.025952869304737745,1.0319669995445533
7061,cg07097098,0.007206015780549158,1.2281342362842216
7062,cg07098866,0.029476314714751317,2.0095947511036907
7063,cg07099407,0.006595259150479921,1.789743831909156
7064,cg07099627,0.019790407617936018,2.249671913233914
7065,cg07102705,0.0211133122005837,1.8979444341159253
7066,cg07103493,0.030540705841797494,1.4028665358134191
7067,cg07103819,0.00947631997113879,1.787126489570725
7068,cg07104706,0.011845753522320797,2.051991093293667
7069,cg07105440,1.2483100557760947e-09,1.530112451304082
7070,cg07107453,0.00040125630112035197,1.1281390746675954
7071,cg07109287,0.0006993620402756358,2.363241560548181
7072,cg07109670,0.013294034041678168,1.7122204016539462
7073,cg07109801,2.998158000720932e-14,1.092093772961092
7074,cg07112154,0.022827450220061135,1.4914933851233154
7075,cg07112210,8.508644104016839e-06,1.2185475040237084
7076,cg07113600,0.01066925586700979,1.8269244115752292
7077,cg07114024,0.002590953318914966,1.6742955824689256
7078,cg07114894,2.1934780663370008e-05,1.936030826848808
7079,cg07115304,0.020495736814820614,1.6670882478062699
7080,cg07115558,0.007997169955906732,1.1058933016596297
7081,cg07115820,0.010770987341333855,1.2611918038743595
7082,cg07117700,0.016935697714109056,1.034436390495568
7083,cg07118243,0.0031877528941311887,1.7636380165172705
7084,cg07118638,0.012109071036931951,2.2039155748595904
7085,cg07122126,0.019551396303860272,1.6821303372839145
7086,cg07122495,0.05831247318068835,2.000190311368586
7087,cg07123069,8.416579251689017e-19,2.041223765425312
7088,cg07123548,6.931277811410768e-08,1.030971495639978
7089,cg07125009,0.008699338309190252,1.839962551610556
7090,cg07125123,0.008304568138669513,1.3304039707250845
7091,cg07125166,0.027706832259277874,1.0843809640109376
7092,cg07125991,0.005329725015254892,2.465569062486001
7093,cg07126559,1.5637581767926414e-06,1.0582636897459645
7094,cg07126839,0.027803313419792024,1.9072195220740826
7095,cg07127225,0.006180543647738178,1.4454724514965553
7096,cg07127957,0.00019892580196734057,1.0425633863842168
7097,cg07128330,0.04567846192386156,2.5771388514977582
7098,cg07129274,0.005342653698998669,2.009879497934856
7099,cg07131544,5.323087230194335e-05,1.0502414853677526
7100,cg07132517,0.02833057213510037,2.2802623779050064
7101,cg07133445,7.35849399916553e-11,2.0667995752799104
7102,cg07136161,0.0004799225744697715,1.0528011339078738
7103,cg07136254,1.145773528058802e-08,1.0695888518191548
7104,cg07136421,0.03196605681280184,1.0228401713223305
7105,cg07137581,1.2434684601061773e-11,4.098322400478622
7106,cg07138512,1.764962245362551e-06,1.637213714291506
7107,cg07139440,0.001552100260782993,1.3197745147628854
7108,cg07141002,2.2795133761839194e-06,1.4455942781537081
7109,cg07142319,0.002195958262701249,1.0350783551651384
7110,cg07143898,0.0036221265447562156,1.5589106720417778
7111,cg07146718,7.505251177042073e-08,1.2226549588499604
7112,cg07147350,1.8899285344917978e-06,1.4512789515414308
7113,cg07148914,0.00405989673959807,1.6883815752058766
7114,cg07149772,0.004505030969030296,1.5973746440450538
7115,cg07150830,2.7534047788407432e-06,1.0496744157006683
7116,cg07152925,0.03596548600267805,1.1221433407208987
7117,cg07153965,0.028738525169729523,1.0477688342070135
7118,cg07154408,0.00046591970563063625,1.6990612910871827
7119,cg07155664,0.009074072323273761,1.739156751940022
7120,cg07156669,0.06306373284291315,1.107438151923389
7121,cg07158339,3.87630256407267e-06,1.111303758980315
7122,cg07159490,0.012460302114376312,1.56398726743956
7123,cg07160163,0.00047020506507209654,1.8538116244959149
7124,cg07163603,0.00010019297284429098,1.0595097744806172
7125,cg07165793,0.004703373337232661,1.5338021993159943
7126,cg07168556,0.010399484209047499,1.2951990342206925
7127,cg07172256,0.01342922066448322,1.569434777336347
7128,cg07172280,0.0016321902358620197,1.4892299017203776
7129,cg07173760,3.806828092213231e-05,1.055653952189973
7130,cg07175007,0.002905028664044323,1.0623196445040006
7131,cg07175883,0.006774133269240352,1.9715983579898197
7132,cg07177300,7.392089261653147e-07,1.9603680938932446
7133,cg07177755,0.025756394323374412,2.308893372835038
7134,cg07177852,1.5331976887439525e-11,1.391072684478799
7135,cg07179770,0.016354627603712504,1.729670314994522
7136,cg07180649,1.6479116902228307e-09,1.259945628997844
7137,cg07181349,0.02932611544753093,2.599739381317813
7138,cg07181881,7.142609611532631e-06,1.6424747454888633
7139,cg07184439,0.013883945713567644,2.3300910504633268
7140,cg07185695,0.0007269116302371998,1.6049744082458166
7141,cg07186138,1.8840315456641768e-08,1.149816462609606
7142,cg07186707,0.025400166622144237,2.4571910907791903
7143,cg07189381,4.300186674424451e-10,1.366739530562158
7144,cg07190485,0.02637055727657437,2.0442059906764505
7145,cg07190917,0.006115854973089471,1.6359626001290446
7146,cg07191600,0.0624775741437663,2.143780211739628
7147,cg07192857,0.00015890522339578436,1.3750109388938427
7148,cg07193504,0.0013401266195994686,1.0469349251260487
7149,cg07195282,0.005010733783659699,1.6462425510277605
7150,cg07195577,1.0210400676245314e-09,1.3806544054001524
7151,cg07195622,0.07059322538334148,1.5403247936810462
7152,cg07196761,0.0028980793388239915,1.0460589206320952
7153,cg07197059,0.011169130870686939,1.3134282951828387
7154,cg07197823,5.144480952948807e-05,1.5595648985416617
7155,cg07200280,0.013677105084789202,1.511961123700921
7156,cg07200897,0.00025509614236484627,1.7890778336399982
7157,cg07204803,0.034425748568482635,1.0334499775554646
7158,cg07207789,7.780005915204166e-05,1.1178980325165349
7159,cg07207937,0.014356644888738238,2.411511207847312
7160,cg07209631,0.004830831028131918,1.2736030902800697
7161,cg07210490,0.07077308781525955,2.0423129522420593
7162,cg07211259,2.0178604273572673e-05,1.1750600179410702
7163,cg07212894,0.009265093374585686,1.565167942158532
7164,cg07214572,0.02200662233835865,1.5793854791891755
7165,cg07215749,1.1914662669050017e-39,2.355818131103659
7166,cg07218192,0.024729968423128846,1.6458415551425585
7167,cg07218880,0.0017721999083969086,1.259979280933386
7168,cg07220442,0.003124052170497076,1.7481275047848623
7169,cg07220939,8.731362872200138e-06,1.0781853595653914
7170,cg07221454,5.154669194176568e-06,1.050966046558391
7171,cg07223164,0.005778020923288829,1.2651093719023379
7172,cg07230446,0.001698792379142834,1.6370363159076355
7173,cg07231132,0.0020116338003828825,1.694587302022684
7174,cg07232688,0.02740498184795632,1.0310823106090712
7175,cg07233761,5.218762954849189e-06,1.3985577451621465
