,Reporter Identifier,p,fold_change
5402,cg05417985,0.018449414686873413,1.3856135698137033
5403,cg05418129,1.0181111412676481e-08,1.0685632778861107
5404,cg05418487,3.132296209556416e-08,1.2910700422271941
5405,cg05419984,2.6608930410803147e-05,1.3596258452477872
5406,cg05420896,0.001934364651415318,1.3809715176715518
5407,cg05421555,3.484913126957983e-08,2.8242410800590716
5408,cg05421673,0.00616916352952614,1.2658245900900278
5409,cg05421688,2.1808706931581265e-10,1.701434015649922
5410,cg05421946,0.0012763794860678158,1.6475506603353491
5411,cg05422352,0.0001515494533779518,1.2976746657190283
5412,cg05423257,0.030754857614128103,1.0188913427921513
5413,cg05428978,0.011564735116135068,1.607181245023573
5414,cg05429895,6.146633277041003e-06,1.1917508539541317
5415,cg05432118,0.012811904999855834,1.8616995600538966
5416,cg05433460,6.547305617473127e-12,1.1732653029562723
5417,cg05434957,0.012431936804139088,1.5433461669388016
5418,cg05435853,0.005668774625379549,1.7587457616865192
5419,cg05436231,6.1645886196696805e-09,2.5842561281609013
5420,cg05436658,0.005502539756251646,1.9360876105085514
5421,cg05437059,0.000713787222851541,1.1815320002699186
5422,cg05439318,0.018132875646136297,1.5465619237148518
5423,cg05439368,1.3850445800121144e-07,1.094151988744498
5424,cg05440218,0.0014747457556873928,1.6405650455646656
5425,cg05440289,0.04820574617230581,1.028742810547541
5426,cg05441133,0.009327771275499972,1.0675853849684933
5427,cg05442902,4.646390719946606e-09,1.3802050463294488
5428,cg05443740,1.4461490974219709e-08,1.5898285452907661
5429,cg05444024,0.01901602795615856,1.018434880321721
5430,cg05445326,0.0005124542290064758,1.0323251524856591
5431,cg05446471,3.078475101586439e-08,1.535858718321836
5432,cg05449414,0.00035958549422447406,1.4535215152106327
5433,cg05449607,0.0024124636617900513,1.3327209833009137
5434,cg05450995,0.0019211480807750992,1.4023925492649485
5435,cg05451974,0.004691873702226288,1.7764308200360484
5436,cg05454446,0.00012690078002548815,1.1802873218814027
5437,cg05457411,0.003998448653747839,2.203507023603863
5438,cg05459203,0.0012883800812092683,1.6822442707819762
5439,cg05461276,0.00153621480062996,1.0307750031489806
5440,cg05461841,0.00021119547090377432,1.1452402000211073
5441,cg05462826,0.0008991277181995957,1.2734254659599824
5442,cg05463705,0.0037539268816564413,1.2701959339699738
5443,cg05465755,0.011166501683536815,1.583394947581789
5444,cg05467106,1.8484300490924166e-07,1.4851328954099237
5445,cg05467167,0.0014626596720628698,1.963282401533693
5446,cg05467458,1.447687895718412e-19,1.2203166294762493
5447,cg05467918,0.013054966806383985,4.870309898967814
5448,cg05468303,3.867988745955688e-08,1.407358284287043
5449,cg05469695,9.077439042441304e-14,2.090383760914739
5450,cg05471297,2.1612333649805337e-05,1.4221456279247437
5451,cg05471521,0.00019019502270987127,1.2340556699180836
5452,cg05471775,0.0034274384804373853,2.081704862462154
5453,cg05472874,0.005686838649029562,2.175632121403324
5454,cg05473175,0.0016195852371371584,1.5077541252262383
5455,cg05473677,3.5849502665363885e-06,1.1139876482091977
5456,cg05473871,0.014739338220726796,1.1843029218511982
5457,cg05475028,0.028165563475768395,1.4637403334453527
5458,cg05475277,0.013266244486150106,1.0179497451733206
5459,cg05475904,0.036320698006118125,1.009868102750074
5460,cg05477024,2.4834961605994965e-16,2.0782713096799306
5461,cg05477027,0.00842712992136162,1.3695694004091066
5462,cg05480532,0.012137865109013274,1.0289942558285128
5463,cg05482722,0.11150849254041646,1.056461612505048
5464,cg05483509,2.8358764773314884e-06,1.9192982557148537
5465,cg05484458,0.0014589904017586195,1.1453374462868193
5466,cg05484920,0.05771274899170907,1.2104820419189102
5467,cg05485060,1.7551381668222561e-10,1.3425550405364008
5468,cg05485062,3.5657601524257536e-05,1.038238221955423
5469,cg05486551,0.00010010397299005471,1.4917617090624726
5470,cg05488632,3.1859122233726054e-06,1.4132614849989182
5471,cg05492113,1.6605404533224863e-06,1.2304701564595903
5472,cg05492270,0.007019318301968132,2.1603503675328914
5473,cg05492503,0.0013944417403286649,1.8457862411866612
5474,cg05492605,0.00038975214783223977,1.5716524272213999
5475,cg05492845,0.0057647599478269276,1.4030288653478173
5476,cg05494069,0.04244453943457547,2.4218872692540963
5477,cg05494459,2.1270331901134324e-05,2.2650167102082874
5478,cg05497107,0.0008577737974206595,1.5467251560405744
5479,cg05497616,0.002220200157395999,2.0436547119933004
5480,cg05498681,0.009487373559146852,1.0313309245518225
5481,cg05499853,0.00585020582783437,1.5892695679978452
5482,cg05500015,0.000946232898985711,1.6060193832887166
5483,cg05500074,1.9894052901532858e-05,1.0323174965067745
5484,cg05501276,0.0009395957089840133,1.399774265612539
5485,cg05501357,0.005956933597747805,1.0904384572189298
5486,cg05501584,3.04086844523823e-06,1.243214920328867
5487,cg05501658,0.0001953227399471288,1.5071676177467053
5488,cg05501682,2.2161313392567897e-07,1.2461185700941653
5489,cg05501721,0.004873579909322359,1.7379580827358865
5490,cg05503412,0.0009207959655965278,1.7701444217037872
5491,cg05507459,6.625281398218995e-08,1.1782568613860136
5492,cg05507894,0.037887541138583836,2.787161760611247
5493,cg05508048,0.029337863133279872,1.531021314103818
5494,cg05508067,2.986795247861332e-06,1.6494905745863913
5495,cg05508084,2.074431539109348e-14,2.5103510153568838
5496,cg05508558,1.8365765205511665e-09,1.454486898292472
5497,cg05510041,2.7470003514430934e-12,1.7815973863867296
5498,cg05511517,1.0347761609969692e-06,1.359622951578679
5499,cg05511685,0.0005770867188405827,1.068375320440037
5500,cg05511752,9.173976362620425e-07,3.8257771356001533
5501,cg05512099,1.0384481036906218e-05,1.1443189303782064
5502,cg05512756,7.840626445706299e-05,1.3565004738540285
5503,cg05516537,3.7667057653580574e-12,2.1912509196392564
5504,cg05516832,0.0002941832188729556,1.3833048962278651
5505,cg05517572,8.866295999081507e-10,1.121522879492385
5506,cg05517711,1.5286967148063218e-06,1.1286639791281365
5507,cg05518543,0.0009257668826781359,2.0061993307760106
5508,cg05520656,0.00010848516205890841,2.5599232993162535
5509,cg05521696,1.0315030715262692e-08,1.8981515720295785
5510,cg05522288,0.025197016155816473,1.3616622195861083
5511,cg05522383,1.8875570559089342e-15,1.6898417426762413
5512,cg05523047,0.009884019006806561,1.88336293776054
5513,cg05523085,0.0011646042349899627,2.0106279566213505
5514,cg05523254,0.008398623608389087,1.9550788332074096
5515,cg05526376,0.044583670438457276,2.229224710980174
5516,cg05528918,0.011177700683599356,1.0180305941833572
5517,cg05529097,0.005229221626725337,1.8523530272897417
5518,cg05531055,0.032567770532832024,1.2028683423281066
5519,cg05532892,0.027255141027644158,1.4089705647389752
5520,cg05535113,5.022251042902679e-11,1.2703662098713788
5521,cg05538387,0.009139076053850236,2.6422628437651143
5522,cg05538432,0.001337359548278524,1.1221235244692853
5523,cg05546038,0.004813459087594279,1.029527087408579
5524,cg05546044,6.343085420602428e-11,1.1975685969525671
5525,cg05546383,0.002272680065122273,1.0124406491509002
5526,cg05547500,0.028684207936426582,1.0114520791689725
5527,cg05547993,0.01591954338098076,2.2603721406149195
5528,cg05552534,0.0070642120591461145,1.5522961005454186
5529,cg05554718,6.392352628803741e-06,1.106591065499744
5530,cg05554936,0.03836135929318424,1.4367313988836468
5531,cg05556020,8.951398096347605e-09,1.0309280481315668
5532,cg05556202,0.017507967681830067,1.0287695718679077
5533,cg05556210,0.005947465999465465,1.4526446085177824
5534,cg05556717,7.801225999778791e-08,1.135879457889196
5535,cg05558390,0.00019475645518973235,1.16638975172037
5536,cg05559445,9.78638159934206e-10,1.3638604896153534
5537,cg05562327,1.873168551522572e-07,1.4896565936342305
5538,cg05562817,4.4288992524045495e-05,1.430941778812294
5539,cg05564251,8.201499707796524e-10,1.0491317662895454
5540,cg05564266,3.1084912422998396e-07,1.3806464064836683
5541,cg05564657,0.01907082583326268,1.0079447240277388
5542,cg05565537,0.003797794879260551,1.039436403759385
5543,cg05566397,0.06670514467420158,1.7108414061252797
5544,cg05566965,0.0007769097862363282,1.299995138008957
5545,cg05568762,0.0029357334290662554,1.3764208643591527
5546,cg05569220,8.587282923654792e-11,1.4332937563936619
5547,cg05570980,1.655519098484332e-11,1.4490010784604892
5548,cg05573563,2.831203363565436e-05,1.274739346590885
5549,cg05575043,0.023327027165903423,1.4022225931831054
5550,cg05576974,0.005740426088987687,1.5941449399131127
5551,cg05577173,0.0008325628988949469,1.7186791965137773
5552,cg05585544,0.01586212276279878,1.067581082728412
5553,cg05587158,0.000161575397079593,1.1276159782067139
5554,cg05587474,0.010861135760422054,2.0922095882394762
5555,cg05587736,0.0003665577181571694,1.0492764164725374
5556,cg05588972,6.335494141314381e-05,1.6560216991077907
5557,cg05589246,7.047792004474643e-05,1.3045424886921273
5558,cg05590257,0.0010511981010153178,1.7593236552341003
5559,cg05590294,0.0020301731839242865,1.1165769579796887
5560,cg05590567,0.05043169244628395,1.9610514229549922
5561,cg05590982,0.004037962997903785,1.175544529682209
5562,cg05592398,5.530361424841237e-07,1.5289481521434112
5563,cg05592434,9.18251058296314e-08,1.6224537680910518
5564,cg05592527,6.5346081606733565e-06,4.672812888903612
5565,cg05593300,0.0019778346278071612,1.6007000501540214
5566,cg05593325,3.440420576045641e-07,1.2304280695972916
5567,cg05593479,0.0021439510382448737,1.676543299746712
5568,cg05593780,0.09429666485901944,2.706150721517719
5569,cg05594230,4.831130136146054e-06,2.671128141309123
5570,cg05595345,0.0020388187057459486,1.713083126142918
5571,cg05596294,0.0049768171276813695,1.7668961692886282
5572,cg05596756,6.5240678515427195e-09,1.0618332732707723
5573,cg05598246,4.1924557318981836e-08,1.4813030375362484
5574,cg05600174,0.0019357723903720599,1.314743691331551
5575,cg05600717,0.0001281554079103029,1.7549773982383963
5576,cg05602212,7.685381558434101e-05,1.4269594293284937
5577,cg05602615,0.03859612951008177,1.5118583039714317
5578,cg05603623,0.012291759824845015,2.3783266171569926
5579,cg05604720,0.01869825182679459,1.3124524052139919
5580,cg05606799,1.4975196064447753e-11,1.1222382074656612
5581,cg05607127,4.853573781307267e-16,1.5588354189243636
5582,cg05607401,2.3591726589762968e-07,1.1398199117199894
5583,cg05607472,0.040064279181522784,1.99798595072553
5584,cg05608188,0.02523646779005254,1.8824052041780073
5585,cg05610148,0.003489352064278692,1.690976752832571
5586,cg05610379,0.0002851938271677943,1.5873169000384533
5587,cg05612904,0.0001771275992355679,1.5013999396113396
5588,cg05615150,3.596514405213753e-05,1.2235457747037133
5589,cg05615487,9.455493296350024e-09,1.0696765269268185
5590,cg05619712,0.0003100480579873405,1.090979677021632
5591,cg05621401,0.0599191199026765,1.9249795181995548
5592,cg05621759,0.0032195787353044582,1.026156890161259
5593,cg05624196,5.9209508832361146e-08,1.4269920762011816
5594,cg05624932,0.010306086485015147,2.356991006857998
5595,cg05626013,0.000766758578021085,1.3573269945249475
5596,cg05627103,1.34083536220364e-11,1.5835599386572303
5597,cg05628549,3.6031635562842105e-07,1.3622871045730995
5598,cg05633152,0.00013104958702809744,1.0200159287491255
5599,cg05636175,8.133574200079262e-13,1.529474561542687
5600,cg05637351,8.143899641166057e-05,1.9334292511954514
5601,cg05637892,0.0044348172909511275,1.3414695546749977
5602,cg05641882,0.00763328058178497,1.5690456997070414
5603,cg05641961,0.013060899902162408,1.5636340346646462
5604,cg05642698,0.00038646957432980644,1.6306564357542488
5605,cg05646865,0.00030682833926156967,1.0156778011388623
5606,cg05647526,0.012333997774469262,1.4949558717275429
5607,cg05647859,0.0004095109323523596,1.729950611771878
5608,cg05649009,0.024563589622039764,1.091430598080721
5609,cg05650171,0.020573679495747826,1.0835350178629413
5610,cg05650565,0.010508522976854848,1.5385292524836718
5611,cg05650764,0.0017682416659360284,1.7283577794694658
5612,cg05654163,7.859051774280979e-06,1.147848819684102
5613,cg05654164,9.135386800672439e-10,1.6145511158102561
5614,cg05655041,0.01345762539797587,1.0551192150035746
5615,cg05655556,0.0027464620321276485,1.9854381037249953
5616,cg05656180,2.825459622050749e-06,1.4633614851525938
5617,cg05656364,1.0402240556713317e-10,1.249821705844365
5618,cg05657090,0.013236438955343124,1.0943346113810049
5619,cg05657520,0.023091697995030896,1.01808857952829
5620,cg05658858,0.001004047752865899,1.90939378754861
5621,cg05659526,2.85519283700868e-07,1.0462133311795596
5622,cg05659947,0.008573219675541538,1.0261819433099892
5623,cg05660795,0.00032858884592500316,1.2481850017104916
5624,cg05661333,0.004380914519682042,1.4348562094992527
5625,cg05661838,2.2467799905918062e-07,1.5350781549745591
5626,cg05662500,9.639842052651607e-05,1.6738420453922425
5627,cg05663262,0.0010628351391840157,1.0463042694824842
5628,cg05664072,0.011339693601726607,1.3346683111958872
5629,cg05666713,1.5440535690424833e-16,1.0434530298784437
5630,cg05668720,0.03007696062255785,1.5049076813369204
5631,cg05668853,1.6083680166465847e-13,1.3506381617165917
5632,cg05669100,0.012004517588840724,1.7772456956200793
5633,cg05669210,0.006331802679092258,1.842698314382468
5634,cg05669980,0.04616131903710033,1.318740097981163
5635,cg05670275,0.00028080391232505083,1.2910041817358242
5636,cg05670348,0.0028562636662815715,1.4136918967524927
5637,cg05670408,0.005625550537669607,1.169996784319603
5638,cg05670596,1.02354193653806e-11,1.2598371801494839
5639,cg05671018,0.00031476363638949825,1.2498011754029028
5640,cg05671350,1.1510800207517303e-07,1.3262491520772375
5641,cg05672265,0.0012079179133823027,1.6994033386230625
5642,cg05673087,0.006231844562235792,2.526913123556476
5643,cg05674036,3.759197287547161e-05,1.0459515316262216
5644,cg05674199,4.896700283614268e-08,1.2645667939850054
5645,cg05674444,1.8821192086750342e-18,1.648549283198911
5646,cg05674944,0.00038946242206846463,1.7788891677546677
5647,cg05675373,1.721686217114496e-23,3.5411759573425674
5648,cg05676042,0.06628235541774484,2.83350409944565
5649,cg05677402,0.0009098565470911764,1.7883747760256166
5650,cg05678175,0.0035388012697320443,1.6593347427370047
5651,cg05678938,0.00036677779388687534,1.7625354024901914
5652,cg05679521,0.0005780552862440331,2.3532928079934274
5653,cg05679613,0.10095655724869274,1.0419892670821669
5654,cg05680424,0.05740017010062854,1.8056188918678586
5655,cg05681757,0.0042264129852310345,1.3604849869846927
5656,cg05684015,0.02225315023692581,1.5389321543946288
5657,cg05684195,6.595310337793908e-11,1.0453082746905957
5658,cg05684891,0.0056290185406105584,1.8658481955907515
5659,cg05688084,0.000764911669623429,2.4136286387680914
5660,cg05689121,0.0009034278403857206,1.4004810816573157
5661,cg05695927,0.06744934987645339,1.4537139301546056
5662,cg05696092,3.461612918197995e-07,1.1853401854215073
5663,cg05697231,0.014405449805553118,1.4277674458816536
5664,cg05697249,5.972803987614374e-10,1.2091182095828361
5665,cg05697976,0.0051549471755454376,1.0494660335712804
5666,cg05698069,9.675087800552125e-11,1.4926168036312084
5667,cg05698090,0.02787487219533297,1.2262015670155304
5668,cg05699592,0.01592116781659646,1.7611212060893269
5669,cg05699806,0.0015959467663319224,1.4641326158137336
5670,cg05700681,0.09376819298731513,1.0271138527179557
5671,cg05701114,0.0005393550240461828,1.2274158013394565
5672,cg05702633,0.0006675687609027478,1.9756160892362544
5673,cg05702737,0.001369137586025108,1.254145179594803
5674,cg05702774,3.4978976926795355e-07,1.1391395754353262
5675,cg05702952,0.00789684655529819,1.373337327515966
5676,cg05705366,0.00020467287662564063,1.4423524250339872
5677,cg05705583,0.0669600045809268,1.7611319782536756
5678,cg05706061,7.87773791742168e-05,1.2385811745263386
5679,cg05709923,0.07683968723263943,1.3348851379086726
5680,cg05711886,3.417255242641192e-05,1.0815503081771263
5681,cg05714219,5.284748013056577e-06,1.518888463673915
5682,cg05714479,1.3017050905382492e-06,1.4282391784668622
5683,cg05714729,3.015140982088178e-10,1.1037198677245272
5684,cg05715287,0.10217041694382636,1.283813922596972
5685,cg05715649,0.0002451656635439675,1.0698834034169336
5686,cg05717160,0.021895423138445894,1.5262884073956766
5687,cg05718253,0.010425392607178454,1.0129535548840853
5688,cg05718625,0.01124099776549545,1.7120859232931285
5689,cg05719902,1.5589521671357116e-09,1.210188298501287
5690,cg05721199,1.594743360393144e-05,1.0735180074685138
5691,cg05722552,0.041618695213209066,2.094188354986323
5692,cg05722906,0.00012063282011989737,1.2340964728444972
5693,cg05722918,1.661574890582643e-06,1.981399950139303
5694,cg05723825,2.4954309583190986e-06,1.1301475682831494
5695,cg05724065,0.0006075471921256482,1.3086991439961444
5696,cg05725452,0.016239907257545705,1.4821642626205762
5697,cg05726109,6.700303491289244e-15,1.1703798058951913
5698,cg05727959,0.00020961566931731868,1.6896696001139369
5699,cg05728656,4.09144427624368e-05,1.8198386636298183
5700,cg05729093,0.004067845547301655,1.7043108839835037
5701,cg05730092,0.04701987588502537,1.0613973902012854
5702,cg05731779,0.01906936773849557,1.028097085621268
5703,cg05732130,0.0004240643022055037,1.9860067524133915
5704,cg05732530,0.012750905030535713,1.7287761086024869
5705,cg05739825,0.00508866509976285,1.6466690781813296
5706,cg05740244,0.006837568760113601,1.223242075649348
5707,cg05741384,0.04415326519182576,1.4219895803428213
5708,cg05742308,0.07714786062797878,1.6318963004999703
5709,cg05743054,0.0015372105656226403,1.3915215680646666
5710,cg05744229,8.75151074075135e-05,1.0940441070781108
5711,cg05745457,0.00019898021502837824,1.0156915706493133
5712,cg05745851,0.020319207539225722,1.530108159551711
5713,cg05747424,0.2922416627977559,1.3531101461467878
5714,cg05749161,0.030474391920501668,1.4707520150873692
5715,cg05749577,0.00416994323436806,1.5301636929940656
5716,cg05749792,0.00037479387922795753,1.0967584442978573
5717,cg05750321,0.013567257665569345,1.0153949100618147
5718,cg05751148,6.165908454175817e-12,1.0847910871916455
5719,cg05751159,0.03662603728880658,1.2877462841243432
5720,cg05751979,0.02715260531084402,1.903231065451063
5721,cg05754589,0.007189324076815749,1.703244764782727
5722,cg05754631,0.004861861342037144,1.5028536853091348
5723,cg05755354,0.0022331035713166985,1.0737543220965302
5724,cg05755779,5.61750483553067e-10,1.0950578663578694
5725,cg05755837,0.002140849323745813,1.241803491690155
5726,cg05759269,0.01049895234327349,1.5824125614919793
5727,cg05761032,0.0422237338464927,1.586022215487448
5728,cg05761971,0.02411987967618277,1.0644731258565643
5729,cg05764061,0.005367669306229613,1.6380676702307972
5730,cg05764376,0.0001364097147152051,1.6661504644042149
5731,cg05764607,0.0002281030071205407,1.6395218974314152
5732,cg05766425,0.0002775540359843755,1.5913694450074514
5733,cg05766474,7.66491940618044e-09,1.1311433723375535
5734,cg05767404,0.022858744393723627,1.0531032172591002
5735,cg05768141,2.418603860238771e-05,1.377074192556795
5736,cg05769161,0.007310333736668903,1.6135857511322567
5737,cg05769169,0.0003908576135044221,1.7962995923915186
5738,cg05772663,2.011471866916725e-06,1.5093554832620826
5739,cg05773628,0.003948278177567935,1.5039458209120167
5740,cg05774801,2.898711512822961e-10,1.6552982169403379
5741,cg05776763,0.0018600482929406108,1.1562410429944212
5742,cg05777319,0.0008848450694718731,2.141323056636917
5743,cg05778847,9.378973498469239e-06,1.2739936642745457
5744,cg05779068,4.359974838728869e-08,1.0648495472774833
5745,cg05779272,0.004907946750255254,1.0437568217100097
5746,cg05780311,0.005981292811995628,1.2678503298925048
5747,cg05780616,0.01073219864607293,1.432429486805511
5748,cg05781767,0.0024200046621610065,1.1598170757794588
5749,cg05782292,0.009992630415002673,1.0445827599783355
5750,cg05782445,3.4461700817097e-06,1.2462752852734045
5751,cg05782975,6.083927825847063e-06,3.859272031680386
5752,cg05786601,2.591744093537449e-05,2.0630243114536397
5753,cg05786809,0.0021943699691761376,2.957224407629552
5754,cg05788437,0.004196138241071224,2.0223556337983966
5755,cg05788526,0.006686957134979884,1.2894471496483118
5756,cg05788638,0.0011775502064140808,1.0292225232982908
5757,cg05790038,1.1487544876812845e-11,1.085386840478716
5758,cg05790999,0.00012077679675973063,1.5169821988057128
5759,cg05793077,0.00023440102115213397,1.579414465376003
5760,cg05795157,0.032629708439932785,1.6673376067925096
5761,cg05795313,0.00016501544965567326,1.7791013612696127
5762,cg05797656,9.514605608946001e-05,2.266340122006061
5763,cg05798712,0.0010273829169021205,1.1967224869565227
5764,cg05798972,4.675713778513134e-09,1.2743838586394138
5765,cg05799317,0.25530250387085657,1.0282290303497246
5766,cg05800321,0.010268193441659555,1.0157557190701259
5767,cg05801573,6.650710857213519e-07,4.2207439574670875
5768,cg05801648,9.487881988806157e-05,1.3749034527831576
5769,cg05806233,0.08955882720157383,1.869794814379182
5770,cg05807444,4.146090750588393e-08,1.1582822332002132
5771,cg05807768,0.029022124401157222,1.6057613451027568
5772,cg05807991,0.007605348351625572,1.7547588456844627
5773,cg05810550,0.0002300263097465189,1.0504616139231664
5774,cg05812599,0.0003249004842245465,1.0302090936636281
5775,cg05813084,0.0010193717121627021,1.4805490538857782
5776,cg05813234,0.00023338727196752353,1.2800526469425653
5777,cg05815893,0.0027557208789833337,1.8463230475898345
5778,cg05815906,0.00015815414239118828,1.4132639500223196
5779,cg05817232,0.005735855198085219,1.4663241514290475
5780,cg05819268,0.009725836469931923,1.0107626231440479
5781,cg05820087,0.010479640420259957,1.1301545878407222
5782,cg05822100,0.008723261060732528,1.3133756925012612
5783,cg05822532,0.0013723812886699757,1.3363923613693145
5784,cg05823029,7.61098533186393e-08,1.0618452974472623
5785,cg05824215,3.3986681161995805e-08,1.062402746632712
5786,cg05824432,0.0007065056704420637,2.43013749658411
5787,cg05824484,5.146081799498829e-11,1.9092831851391034
5788,cg05824762,0.0665425671556141,1.4968027791023464
5789,cg05825950,0.006720461067264575,1.6540838246698204
5790,cg05826823,0.0007227216771216327,1.197028429356406
5791,cg05828624,0.00013003453021589239,1.0494350344554206
5792,cg05829479,8.600065982440583e-06,1.40402298406158
5793,cg05830416,0.06626844422753798,1.324950563287967
5794,cg05832051,0.004750885159321645,1.9984690593220258
5795,cg05832487,0.0044150125433761005,1.7288166390784938
5796,cg05835416,5.239002401854412e-06,1.1120768369336913
5797,cg05836145,1.0601559378217905e-16,1.4524102897926265
5798,cg05837075,0.001872750932524061,1.52765550976311
5799,cg05839235,5.123907645547395e-20,2.233279179470886
5800,cg05840031,4.407216615765959e-05,1.372037759108747
5801,cg05840553,0.0001399790965212279,1.7359631215015325
5802,cg05843340,0.00027199119918212096,1.9197228567418156
5803,cg05843800,0.01386256363850613,1.563142135838007
5804,cg05844583,0.03745989304429083,2.1531148866662644
5805,cg05845178,0.030444415735795607,1.968566147279091
5806,cg05845357,0.006043629423872936,1.5370576730339274
5807,cg05845503,0.0006502280299315105,1.7160471168449785
5808,cg05846716,0.02919646969979826,2.069921412105032
5809,cg05847038,0.017215156279751516,1.0701965801218039
5810,cg05847778,0.0013832999451852844,1.6876950624136933
5811,cg05851042,1.0827077388229925e-05,1.0597746958096297
5812,cg05851163,0.0008027999824650361,1.334971907503395
5813,cg05852416,0.003789895731944169,1.6496141607326054
5814,cg05855071,0.049730460909247355,1.795397473623363
5815,cg05856884,9.399638439581483e-06,1.1030141152918822
5816,cg05856931,0.00023635932793201087,1.89728280634004
5817,cg05857825,0.0013200000257820785,2.8256971760502054
5818,cg05859264,0.003710344656053539,1.0505631139062566
5819,cg05859842,0.00010906756515346837,1.1082826119015718
5820,cg05860890,0.013825637184938172,1.720205545966016
5821,cg05861567,0.00018584131380130114,1.6151648865067323
5822,cg05861661,0.04699460099015433,1.621719643510173
5823,cg05862431,0.0032013177535141087,1.6646000713547866
5824,cg05863612,0.013883376521861782,1.051721807518133
5825,cg05868316,0.001725924195231871,1.6725005580263594
5826,cg05868799,2.9694986754410916e-06,1.3508644825124603
5827,cg05869585,0.002747740799628576,1.0254766924072103
5828,cg05869964,0.04997601513733819,1.0189202144386484
5829,cg05871136,0.0019007485558463406,1.2125222322137637
5830,cg05871607,0.003462208246675417,1.4201478176072226
5831,cg05872485,0.0011901003065438091,1.2733246472870523
5832,cg05873268,2.7259855416811456e-06,1.0310497881644296
5833,cg05874450,7.199448017127259e-05,1.4820678824419153
5834,cg05874478,0.0033494654466319357,1.2775059097566415
5835,cg05876083,0.0015490895539707747,1.3283708681547128
5836,cg05876094,1.84556386424444e-05,1.2999921757929271
5837,cg05876918,0.0011052966715713697,1.4976718691871116
5838,cg05877109,0.002146643225477512,1.2484723578899266
5839,cg05879334,0.004505956599378589,1.7911842155825828
5840,cg05879919,0.012891089712206162,1.9015129928016536
5841,cg05881135,1.3029764207327574e-08,1.4744000727530728
5842,cg05881762,8.314285949820149e-05,1.9346878526049547
5843,cg05882522,0.01648688735179716,1.2756258849879196
5844,cg05882691,2.221184229558278e-10,1.540727649327042
5845,cg05885123,1.4914546543893101e-18,2.472329726749234
5846,cg05885720,2.757417152309843e-10,1.2027849070717678
5847,cg05886367,9.788568209005666e-10,1.330708981225505
5848,cg05886626,9.183697584001346e-07,1.3389071935363466
5849,cg05887405,0.020626518560147918,1.020804800730504
5850,cg05889321,0.0002620140010624703,1.3905852602807356
5851,cg05890019,0.056589763720705906,1.4658202303572239
5852,cg05890484,1.1255727225297706e-14,1.6436307842428726
5853,cg05890578,0.00015427399952175472,1.716051081425571
5854,cg05894797,2.481729101046748e-06,1.3092018747267935
5855,cg05895453,4.198137960767508e-12,1.37576890268892
5856,cg05896682,7.131010891021608e-05,1.3995485468910316
5857,cg05897048,0.0006161987977855956,1.1475794299777822
5858,cg05898102,0.041896116077396274,1.3748447325822741
5859,cg05898356,0.0015408112646507438,1.6678642200296296
5860,cg05898524,0.027609135718729208,1.207509302033296
5861,cg05899618,6.079309822930986e-05,1.91067032624589
5862,cg05902852,0.0053131899268519835,1.4265951261754708
5863,cg05903609,0.0005247703531872641,1.359659533716942
5864,cg05903630,0.05476069523523034,1.2736363710103793
5865,cg05905876,0.06036663189950626,1.9317539135054698
5866,cg05906362,3.954083842933762e-06,1.4796442710016675
5867,cg05908775,0.0054830613534833745,1.6936776735327868
5868,cg05909475,0.001241870473308271,2.4369054497634677
5869,cg05910970,3.944802647826557e-07,1.0353655168986666
5870,cg05911610,0.04103717794808633,1.5396486779882363
5871,cg05912121,0.01978288008917376,1.0920900346122568
5872,cg05915281,0.0007720485992964177,1.5381058880167473
5873,cg05916196,0.0004203505645978257,1.0342356978327263
5874,cg05916783,0.0007814684249062742,1.3666657872100139
5875,cg05917963,0.004109846883324233,1.2083323486719793
5876,cg05919661,0.0012541367559106413,1.6562431824651462
5877,cg05920090,0.007578809106911916,1.6252339276691217
5878,cg05920720,0.05792451422037297,1.0586582445822115
5879,cg05921207,3.9527427738395985e-07,2.3721566996801395
5880,cg05921324,6.130859001350875e-14,1.1065086079036366
5881,cg05921581,4.668295200891034e-06,1.0276734854684775
5882,cg05921699,0.00942002886246187,1.0504975334893565
5883,cg05922057,0.00126017348903688,1.688937176646621
5884,cg05922591,5.897917549469612e-07,1.0370102032183872
5885,cg05922972,0.0029104228801817354,1.7538553780007484
5886,cg05923056,0.052692102019328925,1.6976175026237128
5887,cg05923103,0.004295339479729163,1.7116468597053003
5888,cg05924191,0.00044846217020594136,1.0835720482673472
5889,cg05924583,2.399545762062362e-13,1.80849654387145
5890,cg05927017,3.469573358877741e-07,1.2656855814612347
5891,cg05927159,0.00014521821199896465,1.665842179866841
5892,cg05932408,0.0016143341609740807,1.8463977129109275
5893,cg05932936,0.003033327820075035,1.9901870346382777
5894,cg05934874,0.021557400344455583,1.9931215567527532
5895,cg05935584,6.864504751924191e-06,4.100713607591965
5896,cg05936800,0.0038395750762241585,1.0782266629876984
5897,cg05937182,0.28062680040857635,1.485588500385421
5898,cg05937237,0.0069299917203671756,1.0204393981526303
5899,cg05937453,0.007738056182142198,1.653172060367032
5900,cg05938285,9.606177736386367e-06,1.5394464779118953
5901,cg05938725,0.0010447380146332388,1.6121957952959969
5902,cg05940463,0.004617389795528226,1.2880629030495485
5903,cg05940536,0.004436278874100376,2.0322406013567145
5904,cg05941634,1.735947538288422e-05,1.3400002511731985
