,Reporter Identifier,p,fold_change,abs_change
5480,cg05498681,0.011499532384397467,1.0112498909641747,0.0105755500000001
5481,cg05499853,0.16047716089990463,1.5181300975116314,0.0048293795
5482,cg05500015,0.2105365343791141,1.5291659987554571,0.021671885000000002
5483,cg05500074,0.1575107714582187,1.043223115623359,0.03296050000000017
5484,cg05501276,0.07102188462653544,1.4650688971100743,0.008804109999999997
5485,cg05501357,4.2811333772120367e-10,1.2883852648615495,0.15149175000000004
5486,cg05501584,1.3575270054883018e-09,1.3867068189930225,0.05677150000000003
5487,cg05501658,0.13581140043798087,1.3089732543616426,0.0026958125000000003
5488,cg05501682,2.6296277457235034e-05,1.2301408362258779,0.01660191000000001
5489,cg05501721,0.3510698251356035,3.5249043892908714,0.027682370000000005
5490,cg05503412,0.14145209995435368,2.154387726095449,0.013868184999999998
5491,cg05507459,0.0006164419379137393,1.2027335353447446,0.058933250000000104
5492,cg05507894,0.42094072981912634,1.9384812161667146,0.0046115090000000015
5493,cg05508048,0.015795975928818554,1.2898657278359988,0.0035699949999999977
5494,cg05508067,0.5736142465990356,1.375226573767764,0.009190264999999996
5495,cg05508084,0.7267645315308671,1.370055575478099,0.00549502
5496,cg05508558,1.8027816768318105e-05,1.2466349571938158,0.04612069999999996
5497,cg05510041,0.00044129932624430537,1.4750961883960256,0.02353541
5498,cg05511517,0.00013891630907252844,1.325382690685375,0.012128494999999996
5499,cg05511685,0.0006624002915224709,1.0515922172682572,0.04569055000000011
5500,cg05511752,0.00010684653684881272,11.224763057933622,0.32392806
5501,cg05512099,1.8685175875806852e-16,1.3372940808928648,0.1553616
5502,cg05512756,0.16822325533643395,1.2348476919674587,0.02580489999999999
5503,cg05516537,0.11178119884428449,1.3807489131771795,0.01717941
5504,cg05516832,0.10459288330575117,1.6928783315043765,0.01820948
5505,cg05517572,9.476411349509303e-11,1.1561382734764432,0.10093909999999995
5506,cg05517711,4.45464654134939e-05,1.0803474048189436,0.05681690000000006
5507,cg05518543,0.44366390077315254,1.433566666408555,0.00559921
5508,cg05520656,0.02304182366371731,2.5818496802649027,0.058104455
5509,cg05521696,0.0006616992446956048,1.4546514906248997,0.013352304999999995
5510,cg05522288,0.6577078225075519,1.2095300129860287,0.004064414999999998
5511,cg05522383,0.0011384844682102294,1.439863642667438,0.01474843
5512,cg05523047,0.6062359008061214,1.486282707825415,0.0024649154999999996
5513,cg05523085,0.12509283240271146,1.4012803242911331,0.003376044
5514,cg05523254,0.31547166528764276,1.3938437147109195,0.002896498000000001
5515,cg05526376,0.0073295358997120105,1.6629482974498213,0.006635361999999999
5516,cg05528918,0.0020130552273679297,1.0218499745588934,0.020081950000000015
5517,cg05529097,0.673855554349531,1.4772540357253028,0.010195850000000006
5518,cg05531055,0.004392914634154395,1.1868220064003054,0.006700459999999998
5519,cg05532892,0.3442560690392308,1.709421018964766,0.013491509999999998
5520,cg05535113,0.010449142123681577,1.1140784623417743,0.04617509999999997
5521,cg05538387,0.8163113347701577,1.6513291491290245,0.0050889609999999995
5522,cg05538432,0.04064897699072277,1.056438783449361,0.04495300000000002
5523,cg05546038,0.002741134989948344,1.0169639352982753,0.015670849999999903
5524,cg05546044,5.997823370857973e-12,1.2790873182263676,0.1301905499999999
5525,cg05546383,0.02278535810096608,1.0134827931895427,0.01240690000000011
5526,cg05547500,0.4897298189768108,1.0159738048765852,0.014001999999999959
5527,cg05547993,0.09382945083935254,1.5084509949940972,0.005138796499999999
5528,cg05552534,0.00593920228229414,1.5683335931401283,0.009351665000000002
5529,cg05554718,1.0379299586334331e-07,1.1987653447930908,0.10202810000000007
5530,cg05554936,0.04725747661602122,1.6065036380864726,0.004621938000000001
5531,cg05556020,0.01979182140826891,1.0194542875480694,0.0171332500000001
5532,cg05556202,0.0035178202983625704,1.0307707603561627,0.02838050000000003
5533,cg05556210,1.3168131720448363e-10,1.3319973098310676,0.021251429999999988
5534,cg05556717,1.8298443976491083e-05,1.0625969077895798,0.05375255000000001
5535,cg05558390,5.277390310937085e-07,1.2827299182649439,0.1239552000000001
5536,cg05559445,0.016871447798330944,1.2108420634923311,0.031268500000000005
5537,cg05562327,4.173205743169859e-05,1.3664749323161478,0.020881059999999993
5538,cg05562817,9.796877842446482e-12,1.7276017490075106,0.023930465000000005
5539,cg05564251,0.01929687001079281,1.0228407568354223,0.020177149999999977
5540,cg05564266,2.0505025882594395e-05,1.4470704610583205,0.041720069999999984
5541,cg05564657,0.0011495091920208334,1.0093121462901862,0.008967249999999982
5542,cg05565537,0.32548568596260885,1.020339616775255,0.018729549999999984
5543,cg05566397,0.49614900150851315,2.434249050398812,0.015403885000000003
5544,cg05566965,0.0023575351488202933,1.6658624216398141,0.01472344
5545,cg05568762,0.005471526008025528,1.3011819719461837,0.0020341349999999994
5546,cg05569220,6.472412638603567e-05,1.6870950947798178,0.027312589999999998
5547,cg05570980,0.0028918334437628536,1.2700683048026435,0.040305749999999974
5548,cg05573563,0.053495921980979425,1.583240853213494,0.1783997
5549,cg05575043,0.006731310227295408,1.5440684811861942,0.007960994999999998
5550,cg05576974,0.912341096268767,1.412489382390072,0.0036911930000000023
5551,cg05577173,0.011707762887907626,1.527990701802602,0.022688695000000002
5552,cg05585544,0.05026605013575593,1.057864689454176,0.04910994999999996
5553,cg05587158,0.026677742414018872,1.2728120946543797,0.17707150000000005
5554,cg05587474,0.008440030171610859,1.9322704693700388,0.03311489499999999
5555,cg05587736,0.31494049664270096,1.0855323252442586,0.07278004999999999
5556,cg05588972,0.0003681058598644179,1.4263477710865655,0.006973179999999999
5557,cg05589246,0.033202323316305175,1.2271363423320172,0.02002424
5558,cg05590257,0.01555189905232982,2.560968671026636,0.109876015
5559,cg05590294,0.00649590070997241,1.040251539700169,0.03351919999999986
5560,cg05590567,0.004951235175283726,1.3421544029761237,0.006974784999999997
5561,cg05590982,1.2371298106784658e-05,1.802380898439192,0.10093714999999998
5562,cg05592398,0.00014373811004294798,1.4125909556405973,0.011290830000000002
5563,cg05592434,5.376164210975174e-10,2.557722920839966,0.10737037499999999
5564,cg05592527,0.029317280039128923,12.03001309074039,0.099095987
5565,cg05593300,0.004614600686227849,1.4339358593593128,0.018099085
5566,cg05593325,0.0335364825660444,1.251296960650712,0.026600599999999988
5567,cg05593479,0.04091869835252503,1.8668946184950777,0.021071004999999997
5568,cg05593780,0.734229214691746,1.4932766981843986,0.005811129999999998
5569,cg05594230,0.007843396065809102,5.325757893334164,0.18471103
5570,cg05595345,0.11444507220383805,2.0084400129742663,0.0059849149999999995
5571,cg05596294,0.003216381429781937,1.577184181331066,0.01386227
5572,cg05596756,0.003428016035443167,1.0321817619345068,0.02908070000000007
5573,cg05598246,0.004101539357226219,1.0876910840062972,0.0667002499999999
5574,cg05600174,2.375197672007576e-08,1.8494953294084542,0.0771315
5575,cg05600717,0.0026124797998481933,1.5559500080805906,0.009288090000000002
5576,cg05602212,0.010247537256132361,1.3688826998559391,0.015806619999999993
5577,cg05602615,0.0244856156978068,1.4354751052941614,0.003896643
5578,cg05603623,0.5138254806328078,1.4367253713604295,0.008804235
5579,cg05604720,0.01547209997063081,1.2923756405272444,0.0077992049999999966
5580,cg05606799,1.5343770124712305e-05,1.0631044697900849,0.05038105000000004
5581,cg05607127,1.1370368367559941e-10,1.4407570610494864,0.012344045000000001
5582,cg05607401,0.002640713903499275,1.0502062364174876,0.04115234999999995
5583,cg05607472,0.08549963281770025,1.5137987480498272,0.006155159999999996
5584,cg05608188,0.882198011751351,1.411454627948568,0.006066845000000001
5585,cg05610148,0.0018604655745023946,2.380549879337341,0.029192734999999997
5586,cg05610379,0.17417026031318922,2.1754734351539198,0.010458367000000001
5587,cg05612904,0.16825310370885893,1.3653014442089828,0.007045199999999998
5588,cg05615150,0.00021837794352283645,1.9279557342781115,0.062417815000000015
5589,cg05615487,0.0002497563042170194,1.0649152087586065,0.04534945000000001
5590,cg05619712,0.00045673600144361103,1.099701862114712,0.07655100000000004
5591,cg05621401,0.029404998657373466,3.2634268723651427,0.028748045
5592,cg05621759,0.0005526021390021516,1.0344246238521633,0.031405500000000086
5593,cg05624196,4.861418841747014e-05,1.0645484764028847,0.05356250000000007
5594,cg05624932,0.005581399560837615,1.5933021999966042,0.012753455000000004
5595,cg05626013,0.01408426936979045,1.3531570000282784,0.01523609
5596,cg05627103,0.0004966777313352139,1.7477404436731725,0.021475284999999997
5597,cg05628549,8.657021115957188e-11,2.357543495992297,0.16602179999999997
5598,cg05633152,5.72102428758801e-07,1.0205943584738815,0.018809500000000146
5599,cg05636175,0.00021573238772788132,1.3329478014824865,0.04136674999999998
5600,cg05637351,0.3934333571842151,1.5896078795430297,0.007907190000000003
5601,cg05637892,0.02710864268228032,1.2215117765183618,0.007439719999999997
5602,cg05641882,4.618339400009905e-06,1.6872973260800443,0.005395317
5603,cg05641961,0.2548498701764711,1.3144818073299982,0.004539265000000001
5604,cg05642698,0.23065013346977103,2.077452258523723,0.019913575000000003
5605,cg05646865,0.00190799485863226,1.0168759866474932,0.015755799999999986
5606,cg05647526,0.7506694131860274,1.2179969263410322,0.004456169999999999
5607,cg05647859,0.2226086300475257,1.657761736444806,0.015862239999999993
5608,cg05649009,0.002765112783090715,1.0462563268230296,0.04163194999999997
5609,cg05650171,0.0014170800318029791,1.3109768300512432,0.0657294
5610,cg05650565,0.07646382466561732,1.4620423248882264,0.004844224999999999
5611,cg05650764,0.15276956056959387,1.3273897240054497,0.0037690299999999996
5612,cg05654163,1.9858375549455583e-06,1.0933795875973997,0.0768515500000001
5613,cg05654164,0.0008578242356533657,1.7800337137454354,0.012139965000000003
5614,cg05655041,0.011024803178457174,1.0611350884562665,0.05221790000000004
5615,cg05655556,0.0029525340492494077,1.419452056331683,0.004037044
5616,cg05656180,0.1907415400065224,1.2354277874916835,0.016953195000000004
5617,cg05656364,1.7789782144929606e-08,1.1149881441054512,0.07169849999999989
5618,cg05657090,2.283594530602994e-05,1.6307483498066078,0.14397055000000003
5619,cg05657520,0.003598683722416955,1.0176618313232675,0.015863349999999943
5620,cg05658858,0.1303500095371079,1.4007737277034324,0.003162409500000001
5621,cg05659526,0.017834958328541164,1.018634328983453,0.017303700000000033
5622,cg05659947,1.734933316467676e-05,1.079476862921318,0.05925019999999992
5623,cg05660795,0.025546744796170258,1.399385462187043,0.014700640000000001
5624,cg05661333,0.1263643181146261,1.288364703090879,0.004599974999999999
5625,cg05661838,0.8223594188955574,1.285300009044462,0.017491240000000005
5626,cg05662500,0.05524822218735975,1.3807230591308175,0.005858180000000001
5627,cg05663262,0.0036659709010505976,1.0457554438981844,0.0405814000000001
5628,cg05664072,0.6589378807271068,1.3010806257849876,0.009476040000000005
5629,cg05666713,7.030201369283231e-10,1.0359334801087163,0.03267034999999985
5630,cg05668720,0.09647268980782861,1.3771440832671422,0.0032885810000000005
5631,cg05668853,0.001614376306001379,1.2074032785964781,0.07092179999999998
5632,cg05669100,0.6221193439578947,1.5141461463782873,0.013036065
5633,cg05669210,0.08722720149367386,1.702730390035887,0.018222825
5634,cg05669980,0.029660172560049627,1.2589450607534962,0.0032529299999999994
5635,cg05670275,0.004142451728454743,1.2980491605569222,0.004992085
5636,cg05670348,0.0017402634090318725,1.64837660208719,0.012854520000000001
5637,cg05670408,0.0006396999419941668,1.3076006124010746,0.009773485000000005
5638,cg05670596,1.0516901411782519e-08,1.1033821541207902,0.08663745
5639,cg05671018,4.3340745931744095e-05,1.8494630281867988,0.05886280999999999
5640,cg05671350,0.010882071701164236,1.3063642440730663,0.04926719999999998
5641,cg05672265,0.689308853573444,1.4516571472216635,0.004848955
5642,cg05673087,0.2026323065192279,1.3003327041874702,0.00459385
5643,cg05674036,0.009692090682246246,1.049445835385618,0.03755005
5644,cg05674199,2.059468912004294e-05,1.1911538224470501,0.04403774999999999
5645,cg05674444,0.9838163673186198,1.232871220623746,0.02738845000000001
5646,cg05674944,0.001343099206388229,1.7298340891571118,0.0105091
5647,cg05675373,4.559425408470242e-20,2.581508681768419,0.07744444
5648,cg05676042,0.02044682729170535,1.7227520700777488,0.006014546499999999
5649,cg05677402,0.4748441693545429,2.0309971430208393,0.006820076
5650,cg05678175,0.9641911244555883,1.3188363184104823,0.0037736000000000002
5651,cg05678938,0.21694858222401664,1.1631573987467738,0.0011599920000000003
5652,cg05679521,0.03502086208940686,1.5146450002251168,0.010687625
5653,cg05679613,0.004710438436445497,1.0283213095269557,0.025558249999999894
5654,cg05680424,0.04215525441606222,1.2904748320358324,0.0054475650000000014
5655,cg05681757,0.028772680737051214,1.3022121207965627,0.010467894999999998
5656,cg05684015,0.048526783977401136,2.024629759925823,0.016266520000000003
5657,cg05684195,7.441119780503857e-05,1.0396044552987715,0.03117795000000001
5658,cg05684891,0.0062480442333609845,1.7956935661977829,0.010466215000000001
5659,cg05688084,0.12052050624888598,1.4761070725485843,0.006215435000000002
5660,cg05689121,0.016645589679496253,1.5396545869027238,0.007746889999999999
5661,cg05695927,0.10857899692320885,1.3207562570941456,0.00416536
5662,cg05696092,0.003218485069704805,1.1381066032555043,0.061450249999999984
5663,cg05697231,0.03970466382532275,1.2647972756149835,0.007088255000000002
5664,cg05697249,2.1002219378513378e-05,1.1039426105773549,0.05309150000000007
5665,cg05697976,0.11449407021332941,1.0502851540902949,0.042496649999999914
5666,cg05698069,7.529072133813284e-10,1.7872421442435085,0.18503670000000005
5667,cg05698090,3.0423329622091625e-06,1.27014083515707,0.07829634999999996
5668,cg05699592,0.5458636561512059,2.2316929138779784,0.024632564999999995
5669,cg05699806,0.0005786429436539936,1.9537013391632971,0.034414165000000004
5670,cg05700681,0.09724344355537325,1.014590023573568,0.013661299999999765
5671,cg05701114,6.726795152690823e-09,1.7903664262536627,0.15448679999999998
5672,cg05702633,0.0005861672064067908,1.5690801921714301,0.005622827
5673,cg05702737,7.858722318602114e-05,1.3188443224385873,0.015858984999999992
5674,cg05702774,1.3621179306492838e-05,1.1102318262294655,0.08667340000000012
5675,cg05702952,0.04027969934681601,1.393020008011381,0.004518214999999999
5676,cg05705366,0.43279115863822404,1.4682655260896125,0.010545150000000007
5677,cg05705583,0.14127994822108805,1.3521478396011262,0.00820137
5678,cg05706061,9.407466700408654e-06,1.5012367743872,0.04497870499999998
5679,cg05709923,3.9517021370675284e-05,1.3083329393204641,0.009260119999999997
5680,cg05711886,4.6815836544368355e-05,1.159663051761281,0.0962854500000001
5681,cg05714219,0.0006311739590197812,1.5684084299909975,0.012227064999999995
5682,cg05714479,0.2646432572617789,1.3445994714604155,0.004215729999999999
5683,cg05714729,0.0006596343055010049,1.0714964440856027,0.05591625
5684,cg05715287,0.010459883005964258,1.254804882871029,0.008422089999999993
5685,cg05715649,5.89860385925526e-06,1.1101659804633441,0.07931955000000002
5686,cg05717160,0.026581619594693504,1.4470981483426357,0.008876130000000003
5687,cg05718253,0.011032152409511432,1.00914597889046,0.008848050000000107
5688,cg05718625,0.04443355466958425,1.4049407516705323,0.007254794999999998
5689,cg05719902,0.006122192693947053,1.0906507789462667,0.037409700000000046
5690,cg05721199,6.480542140299479e-05,1.0581111924823519,0.04776069999999999
5691,cg05722552,0.045204600797803425,1.4743976507437409,0.0058569300000000015
5692,cg05722906,2.5846587119693523e-05,1.5549083967579034,0.09430080000000005
5693,cg05722918,0.0016972804344082216,1.3290041572452758,0.003938794999999998
5694,cg05723825,0.00038069446607999746,1.1057425899222424,0.06148809999999982
5695,cg05724065,0.009342907080089355,2.118491772373839,0.018914489999999996
5696,cg05725452,0.13455757315174507,1.4767187838993088,0.0043298005
5697,cg05726109,2.7456990975191373e-07,1.063928362682237,0.05532169999999981
5698,cg05727959,0.37779625053554056,2.5585627774620123,0.020634475
5699,cg05728656,0.008702046676501434,2.4623365359867257,0.021362865
5700,cg05729093,0.0805129145088724,1.5751454352455014,0.009113490000000002
5701,cg05730092,9.341187251041477e-05,1.1344419357904074,0.09387104999999984
5702,cg05731779,0.3864211405050667,1.0126892740195048,0.011982300000000001
5703,cg05732130,5.825085609063621e-05,1.6337882865232414,0.0062976015
5704,cg05732530,0.17915352525633396,2.029439934917256,0.007921355
5705,cg05739825,0.3203078680103904,1.204926868621747,0.002364894999999999
5706,cg05740244,0.039225708639019564,1.1586389098373482,0.09666914999999998
5707,cg05741384,0.18063727874639116,1.698090075074346,0.0074049799999999985
5708,cg05742308,0.15960734911933358,1.4990890982298732,0.008272020000000001
5709,cg05743054,0.14160030817193978,1.2854043130782862,0.0020648260000000005
5710,cg05744229,0.0013409791719789128,1.1019744440971813,0.07804610000000012
5711,cg05745457,0.0009013686554693103,1.0225781880846339,0.019772749999999895
5712,cg05745851,0.011230187833382525,1.4427530862122895,0.004083815000000001
5713,cg05747424,0.26626394567478917,1.3212520067497435,0.0056390200000000015
5714,cg05749161,0.2084280568552575,1.5402103524057968,0.003685664
5715,cg05749577,0.009496083584670469,1.5736302515301201,0.005050831000000002
5716,cg05749792,0.04772395755719374,1.156424109197771,0.09603605000000015
5717,cg05750321,0.45606051918182366,1.0096707280908324,0.009236950000000022
5718,cg05751148,0.10683863383497638,1.0158458735666156,0.014620199999999972
5719,cg05751159,0.6173513601710274,1.2750679155009526,0.0036633599999999975
5720,cg05751979,0.06700134038017126,1.4123064742462457,0.004827445
5721,cg05754589,0.4252145482036672,1.6732711484230514,0.015053030000000002
5722,cg05754631,0.0001290359064638303,1.4751820171148478,0.023536920000000003
5723,cg05755354,0.02634050674689809,1.0244614944911394,0.021597950000000088
5724,cg05755779,0.047805579026360866,1.0277057728159713,0.025457199999999958
5725,cg05755837,0.01201100363143367,1.2809423369782367,0.020520894999999983
5726,cg05759269,0.3124182422430565,1.8869435809596309,0.016777069999999995
5727,cg05761032,0.3690181360507865,1.3665483986957834,0.0037228839999999992
5728,cg05761971,0.0005486475084054116,1.0519684859352794,0.045916999999999986
5729,cg05764061,0.08966692657491451,2.4385554299273577,0.052864970000000004
5730,cg05764376,0.01794055208027668,1.464501362323891,0.004382732
5731,cg05764607,0.03699553184932873,2.161013064909743,0.011867474999999999
5732,cg05766425,0.0028721341651645554,1.3201565276749423,0.010524640000000002
5733,cg05766474,0.03789002769893601,1.0134101925296546,0.012736850000000022
5734,cg05767404,0.42225692992257957,1.0430461798711386,0.03644724999999993
5735,cg05768141,1.585170668793776e-05,1.4806110297110766,0.025053954999999996
5736,cg05769161,0.24657080794943215,1.4039225478519723,0.007724120000000001
5737,cg05769169,0.09922922053812969,1.30099595396302,0.0036184650000000013
5738,cg05772663,0.011293630277570452,1.461961749074539,0.028786465000000004
5739,cg05773628,0.035690180088202045,1.5292225580121237,0.035933999999999994
5740,cg05774801,0.4606307424014904,1.412670955875684,0.022180905
5741,cg05776763,0.0016748531113391326,1.1404062324723883,0.007499900000000004
5742,cg05777319,0.17372458051915887,1.4402989348045485,0.002733423999999999
5743,cg05778847,1.678084264428081e-09,1.3848094371963648,0.10648035000000006
5744,cg05779068,0.002469064595368589,1.081696204769228,0.05777045000000003
5745,cg05779272,7.926635039311033e-07,1.101253742065125,0.07160290000000002
5746,cg05780311,0.2284706423854055,1.3274093392254553,0.0031468504999999994
5747,cg05780616,0.0024595190447651424,1.414959468734801,0.004253125
5748,cg05781767,0.0165840238722236,1.3999513142370763,0.0717987
5749,cg05782292,1.9850321752712748e-05,1.034827974235953,0.03084359999999997
5750,cg05782445,1.6440219853762256e-06,1.438501593003649,0.05283065000000001
5751,cg05782975,0.039907455517547735,20.925720655697653,0.44364896
5752,cg05786601,0.017824775142619965,4.8413571074348525,0.4314547000000001
5753,cg05786809,0.437230353786762,1.8520709555425858,0.00900783
5754,cg05788437,0.13863557392297626,2.8280434869712,0.0171318395
5755,cg05788526,0.0717048939705655,1.2908802377670028,0.01570041499999999
5756,cg05788638,3.1996357463331826e-05,1.0229662366626995,0.0203025
5757,cg05790038,0.030386628866245092,1.0393871367626513,0.03457060000000001
5758,cg05790999,0.01601770772486417,1.487875558323055,0.00509275
5759,cg05793077,5.381449212435846e-06,1.5922421940683618,0.010214105000000001
5760,cg05795157,0.13230657032864473,2.0549961728314172,0.016505125
5761,cg05795313,0.00885986075371256,1.8010513581392313,0.007938221500000002
5762,cg05797656,0.0006425622140991234,2.421881689985222,0.05559219
5763,cg05798712,0.00617189952256484,1.64517056869644,0.047463160000000004
5764,cg05798972,0.19052696103165706,1.1707143071469415,0.009131475
5765,cg05799317,0.20210254389094426,1.0133990366929309,0.0121380499999999
5766,cg05800321,0.0014336938597107943,1.0169198905936163,0.016067700000000018
5767,cg05801573,0.0025624826292769496,13.223467416523402,0.17248706000000003
5768,cg05801648,0.02614443152024026,1.25213524780858,0.01885215500000001
5769,cg05806233,0.7016995513429723,1.3656994133450622,0.0029799279999999997
5770,cg05807444,0.012924178963214582,1.1193877521140052,0.05707894999999996
5771,cg05807768,0.03048541222699174,1.5049602034918164,0.011164659999999993
5772,cg05807991,0.01631281050100203,1.5384402107786113,0.02819792
5773,cg05810550,0.8643646788045929,1.0197207495029708,0.01812059999999993
5774,cg05812599,0.216902929043351,1.0242247026379758,0.020897900000000025
5775,cg05813084,0.2139459994463597,1.314242029009276,0.005460754999999998
5776,cg05813234,0.0007414866061229315,2.005317416558209,0.36037910000000006
5777,cg05815893,0.9581284135302919,1.451184682413873,0.009415339999999998
5778,cg05815906,0.06434206523414425,1.4028460272176304,0.00885998
5779,cg05817232,0.014655513073573209,1.6622917664928767,0.03130630000000001
5780,cg05819268,0.686606518221129,1.0042290260973592,0.00415270000000012
5781,cg05820087,0.0012462906425172776,1.1391193352350308,0.10722380000000009
5782,cg05822100,0.0295474105985863,1.1736962175093546,0.004304095000000001
5783,cg05822532,0.10929898140826763,1.5055275850980752,0.055024149999999994
5784,cg05823029,4.224902961386776e-10,1.08662389852987,0.07453179999999993
5785,cg05824215,0.017888335255232087,1.0177664562429765,0.015698549999999867
5786,cg05824432,0.0010816854442243532,1.550493553937649,0.002899841500000001
5787,cg05824484,0.0007018986449832509,1.5103408248071803,0.022021745000000002
5788,cg05824762,0.0733634678338495,1.3266044163075192,0.004837565000000002
5789,cg05825950,0.0003051977126370816,1.6520208842423096,0.04909706500000001
5790,cg05826823,6.212053121833449e-06,2.102861278794701,0.09421241
5791,cg05828624,0.06725472067845019,1.0129247246367277,0.012039750000000238
5792,cg05829479,6.392298840401719e-05,1.2035435043780252,0.045430899999999996
5793,cg05830416,0.011870568999820775,1.1603371418386954,0.0047499750000000035
5794,cg05832051,0.7170714060246378,1.340122637205944,0.004503455
5795,cg05832487,0.45746043495772004,1.9079043538539289,0.014452825000000002
5796,cg05835416,0.0029082056104566007,1.0793121126034773,0.05971749999999998
5797,cg05836145,1.3980450243300096e-06,1.2648053620866937,0.054017049999999955
5798,cg05837075,0.038188274185010244,1.2007281514310877,0.0023682650000000013
5799,cg05839235,0.015607542159709368,1.3734405714560076,0.008011260000000003
5800,cg05840031,0.0005508697646131589,1.577491742363012,0.017962615
5801,cg05840553,0.002319069009653554,1.3732651575214718,0.014425265
5802,cg05843340,0.003078658510437255,2.162099371650373,0.03706014499999999
5803,cg05843800,0.339673920576509,1.4551242122336798,0.006060854999999997
5804,cg05844583,0.17703317950920755,1.8662231049505467,0.006543322000000001
5805,cg05845178,0.777695348076479,1.4855801138892037,0.0021671119999999997
5806,cg05845357,0.013343102300806481,1.4046699159475697,0.004409594999999999
5807,cg05845503,3.4274268449021846e-05,2.583698283110602,0.026387755
5808,cg05846716,0.3654327131898396,1.453673773666725,0.0052519
5809,cg05847038,0.01273720990887978,1.1024867422489015,0.07870825000000004
5810,cg05847778,0.01404507314804983,1.4683316164207054,0.006426135000000001
5811,cg05851042,0.11170655353118938,1.0380289324414278,0.03460629999999998
5812,cg05851163,0.22832686099721355,1.2285741948714775,0.0070942149999999975
5813,cg05852416,0.4120964438472353,1.9278721086639667,0.01138886
5814,cg05855071,0.16184252535787386,1.4964194388323675,0.00935909
5815,cg05856884,0.009493910569485932,1.037251893599683,0.03332305000000002
5816,cg05856931,0.003423066155102534,1.881602517939951,0.028475250000000007
5817,cg05857825,0.0024047450640572892,2.084272798406865,0.017542904999999998
5818,cg05859264,6.129104775099316e-05,1.063176509299472,0.05517099999999997
5819,cg05859842,0.01614080537526355,1.086251436223577,0.07030860000000017
5820,cg05860890,0.0013703396268649548,1.4655132504992812,0.014811809999999995
5821,cg05861567,0.0013686738128752963,1.0641093996520685,0.05443924999999994
5822,cg05861661,0.06801298589991867,1.5891734545010971,0.009007870000000001
5823,cg05862431,0.047172836647671516,1.2388716421088364,0.00713517
5824,cg05863612,0.02613590168528932,1.0357294216909005,0.033081600000000044
5825,cg05868316,0.07177960896897635,1.4802383685748135,0.0024609820000000004
5826,cg05868799,0.08817978917942873,1.1822871598466844,0.010354000000000002
5827,cg05869585,0.0002053854362138312,1.0562594439587027,0.04502890000000015
5828,cg05869964,0.11819579159591845,1.014875123098238,0.013401849999999937
5829,cg05871136,0.047443736401122316,1.4385130471581595,0.008901065
5830,cg05871607,0.02174635226745188,1.3393462627909902,0.017570719999999998
5831,cg05872485,0.41865599496277206,1.1906681564719073,0.005041635000000003
5832,cg05873268,0.011294436934689626,1.0288417575268158,0.02501164999999994
5833,cg05874450,0.00019500269746235708,1.3556069999734377,0.03494167000000001
5834,cg05874478,6.680226374625218e-11,2.114175468298739,0.17742275
5835,cg05876083,0.11214467049320559,1.314688113658443,0.005613630000000001
5836,cg05876094,0.06530641447161176,1.2888174111345476,0.013740045000000006
5837,cg05876918,0.0013701907684228905,1.2350307157064304,0.006498489999999999
5838,cg05877109,0.0001420495025238195,1.2338152326043603,0.027998999999999996
5839,cg05879334,0.002964438231706785,2.314933670830154,0.008167340999999998
5840,cg05879919,0.4370270615262245,1.270743529541244,0.005313644999999999
5841,cg05881135,0.004119576553346286,1.285984408849499,0.024591009999999983
5842,cg05881762,0.00485310592536717,1.4906743891842829,0.00936298
5843,cg05882522,0.6535523756095427,1.274345198693486,0.005617874999999994
5844,cg05882691,2.700176541099904e-10,1.5891839066911637,0.046362424999999985
5845,cg05885123,0.05062508674006501,1.601047288232642,0.034766210000000006
5846,cg05885720,0.01229479402641181,1.0523327590430245,0.04599735000000005
5847,cg05886367,0.017656417818737554,1.2030512002102947,0.042098250000000004
5848,cg05886626,1.8665070379921107e-05,1.3371225067101877,0.060564799999999974
5849,cg05887405,0.03381458093635178,1.0176029616659485,0.01539154999999992
5850,cg05889321,2.402508345024164e-05,1.3484135070870524,0.03225013500000001
5851,cg05890019,0.8634787760728864,1.4096533195403549,0.0018794245000000008
5852,cg05890484,5.501258187767566e-07,1.310304263965869,0.17846494999999996
5853,cg05890578,0.01119596819768285,1.5049538195992365,0.01413596
5854,cg05894797,0.051992913064574625,1.2513203040953718,0.008536260000000004
5855,cg05895453,0.0427609657008372,1.222748389606275,0.028403850000000008
5856,cg05896682,0.007527898800683632,1.2532166166360026,0.0326871
5857,cg05897048,0.0013842045761674289,1.5147310950096948,0.07565775
5858,cg05898102,0.12169818594993,1.4393635675295138,0.00607249
5859,cg05898356,0.000743722145690194,1.6491102354156968,0.008573805
5860,cg05898524,0.022725366758788623,1.6003002343292325,0.023773330000000002
5861,cg05899618,0.0004630494684691931,3.427569821713666,0.05541560499999999
5862,cg05902852,0.549471341105257,1.3082559193885932,0.002982638499999999
5863,cg05903609,0.002241876607086066,1.2436624443246616,0.017177714999999996
5864,cg05903630,0.18063004882215852,1.2262347115934131,0.007517465000000001
5865,cg05905876,0.9225893847591897,1.6579508431524292,0.005634139
5866,cg05906362,0.00021590334626013546,1.9357320407057537,0.20405269999999992
5867,cg05908775,0.1590567854444065,1.3620974220125894,0.0037954400000000006
5868,cg05909475,0.5616411541998862,1.545161917169042,0.004351254000000001
5869,cg05910970,0.0106624607981779,1.0376519618158844,0.03157039999999989
