"SampleID","DNAmAge","Comment","noMissingPerSample","meanMethBySample","minMethBySample","maxMethBySample","corSampleVSgoldstandard","meanAbsDifferenceSampleVSgoldstandard","predictedGender","meanXchromosome"
"E.GEOD.36194_GSM401572",52.4267209487482," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.243348171311274,0,0.9940323,0.836522526808734,0.104696721914871,"male",0.33544635616129
"E.GEOD.36194_GSM401577",64.8529079039555," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.228216201540949,0,0.9943143,0.837738931930964,0.0939741955960008,"Unsure",0.396702333861751
"E.GEOD.36194_GSM401600",45.1002455570144," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247490946851039,0,0.9957018,0.835975813703222,0.103645238274017,"male",0.333625952168664
"E.GEOD.36194_GSM401594",56.6848526581351," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.259302495270638,0,0.9922906,0.839452095924208,0.0997455493282389,"male",0.344990808220277
"E.GEOD.36194_GSM401593",42.8538247264831," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251616357419599,0,0.9914344,0.835783113875992,0.101976622328366,"male",0.338992795176037
"E.GEOD.36194_GSM401602",40.2331948835063," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.248675152222763,0,0.9944662,0.837059043977277,0.104036737579872,"male",0.338976257148387
"E.GEOD.36194_GSM401561",45.5871791219335," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.246617573425449,0,0.9923108,0.83102423098774,0.102471251823189,"female",0.444832838147465
"E.GEOD.36194_GSM401608",33.5403991703831," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.252039207096687,0,0.9897527,0.83705750400385,0.103164036487889,"male",0.337545719367742
"E.GEOD.36194_GSM401648",29.9685273267593," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.242011961331917,0,0.9952199,0.835087505477145,0.104979090281553,"male",0.328510701567742
"E.GEOD.36194_GSM401569",49.342482133434," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250628498797407,0,0.9927018,0.844548588584452,0.102624501537777,"male",0.339669057595392
"E.GEOD.36194_GSM401656",36.0424000177131," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.24805589668954,0,0.9950584,0.83929927349405,0.102971897685993,"male",0.333160709281106
"E.GEOD.36194_GSM401546",31.5780646529185," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251777269993448,0,0.9939968,0.844499362711065,0.100915833882762,"female",0.444231620242396
"E.GEOD.36194_GSM401583",63.7756885235412," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.233369527869384,0,0.9936746,0.840696379029612,0.0954620708102364,"male",0.310280591112442
"E.GEOD.36194_GSM401647",41.2288332753191," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.253797955777003,0,0.9942456,0.843375320663352,0.101243395735652,"female",0.479982981282949
"E.GEOD.36194_GSM401636",31.7806251577993," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.262665093708068,0,0.9938971,0.835913146350923,0.101242839800048,"male",0.346536603375115
"E.GEOD.36194_GSM401605",45.7567287037697," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251517014253931,0,0.9917907,0.834558011643408,0.103565067214809,"male",0.338716569958525
"E.GEOD.36194_GSM401614",36.3447409766593," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.256289063612317,0,0.9934276,0.83709670224578,0.101614337857261,"male",0.343446849410138
"E.GEOD.36194_GSM401606",31.7615722512829," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.240038897616951,0,0.9919849,0.834377259988486,0.0983406208418311,"male",0.324720494294931
"E.GEOD.36194_GSM401618",65.6603690647192," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.244058293327476,0,0.9929948,0.831265203959647,0.104652520748554,"female",0.460906277057143
"E.GEOD.36194_GSM401589",41.0104569463777," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.252487500236475,0,0.9909223,0.836941754001378,0.102582525069713,"female",0.467094820722581
"E.GEOD.36194_GSM401619",66.747486522181," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.236292536680246,0,0.9950078,0.836612093167025,0.100223845879069,"male",0.314840768421198
"E.GEOD.36194_GSM401639",29.0453450253845," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251925115118635,0,0.9950228,0.837041409864866,0.103885052313642,"male",0.339044674320737
"E.GEOD.36194_GSM401591",54.1055571662151," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.253822159719393,0,0.989718,0.836885635011664,0.101799944595098,"male",0.340274780212903
"E.GEOD.36194_GSM401626",58.3932310093368," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247128253883283,0,0.9934702,0.833243338293166,0.103700490119673,"male",0.331567566301383
"E.GEOD.36194_GSM401567",49.9026871842117," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.243040049409397,0,0.9937937,0.837324316240699,0.105382568327803,"male",0.334643531610138
"E.GEOD.36194_GSM401651",33.4647427282494," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.2435733854935,0,0.9959507,0.839713044952063,0.104335578669955,"female",0.447424524397235
"E.GEOD.36194_GSM401617",48.2316198680306," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.25536376165205,0,0.9926916,0.832948015563407,0.101985987079361,"male",0.341744122603687
"E.GEOD.36194_GSM401599",28.4842064676498," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.244299106880148,0,0.994707,0.840957387900119,0.1012877014008,"male",0.328104242874654
"E.GEOD.36194_GSM401613",29.6908326371249," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.257320555648774,0,0.9948783,0.841074671240422,0.100188544375784,"male",0.350068168335484
"E.GEOD.36194_GSM401596",47.5521224015389," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.252712525760717,0,0.9920357,0.834232404205952,0.103018155005503,"male",0.338520343996313
"E.GEOD.36194_GSM401655",28.4552148299748," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249130957322267,0,0.9951745,0.836946926923489,0.106721107652928,"female",0.469481751133641
"E.GEOD.36194_GSM401538",28.2073933570993," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249338989024668,0,0.9940351,0.844283788751307,0.101065281239558,"male",0.336704023861751
"E.GEOD.36194_GSM401625",70.6924565702371," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.244303207946509,0,0.9946848,0.833424495186779,0.104249913495225,"male",0.335397742327189
"E.GEOD.36194_GSM401548",42.9185766254176," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.244998942440519,0,0.9960483,0.839236536335721,0.103456319923537,"male",0.333058389797235
"E.GEOD.36194_GSM401635",53.6434824677926," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.266662155374813,0,0.9578637,0.792919050574624,0.141701472451845,"male",0.334801504009217
"E.GEOD.36194_GSM401558",38.6225057302562," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.25007413560848,0,0.9924765,0.836690854033322,0.101455705664867,"male",0.333271904023041
"E.GEOD.36194_GSM401628",63.7838991473701," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247980066324176,0,0.9928825,0.835821258504596,0.101562443987046,"male",0.328744735171429
"E.GEOD.36194_GSM401644",36.7181045431627," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.248396041572632,0,0.9930894,0.839677027554993,0.102596665939362,"female",0.482371017493088
"E.GEOD.36194_GSM401547",46.3031165433392," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.240419571186681,0,0.9932157,0.835199260834832,0.0995266145862824,"male",0.318718338762212
"E.GEOD.36194_GSM401588",30.8866151482403,"",0,0.259160480725197,0,0.9913931,0.853204783789048,0.0993865794252809,"male",0.344382752886636
"E.GEOD.36194_GSM401637",51.0973408486294," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.253839081894609,0,0.9927945,0.836084240198543,0.10290838356203,"male",0.341586706147465
"E.GEOD.36194_GSM401580",69.9053585041777," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.252222027378089,0,0.993729,0.828152725113619,0.107708143447228,"male",0.338973443602765
"E.GEOD.36194_GSM401556",50.8144114420737," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.252797510798765,0,0.9919951,0.842789252310881,0.0987765185502242,"male",0.33590976379447
"E.GEOD.36194_GSM401585",59.7878289356644," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.237897622038375,0,0.9926735,0.835109086687046,0.0979590488155964,"male",0.317599854403687
"E.GEOD.36194_GSM401654",48.1011160615145," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247393887752738,0,0.9949533,0.836409284797861,0.106406837068196,"female",0.472279259907834
"E.GEOD.36194_GSM401545",48.4640412852841," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.25289266362647,0,0.9939817,0.842578187457952,0.101506110298923,"female",0.48074357136682
"E.GEOD.36194_GSM401575",44.6025232140398," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250232439769188,0,0.9958604,0.835769690087539,0.10611498148575,"female",0.48435022322212
"E.GEOD.36194_GSM401609",31.4054663366235," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251781606553117,0,0.9930952,0.840694597534033,0.102708682609812,"male",0.3394550543447
"E.GEOD.36194_GSM401544",45.294001777678," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.255422606613581,0,0.9939886,0.838580552283372,0.104220749145646,"male",0.339344707617512
"E.GEOD.36194_GSM401571",35.8966800996149," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247848368803632,0,0.9936104,0.836786862851425,0.104748715746625,"female",0.479123849937327
"E.GEOD.36194_GSM401540",58.1908909171416," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.253843749882862,0,0.9939309,0.835570723755795,0.104809734237652,"male",0.339681298995392
"E.GEOD.36194_GSM401595",22.7412348850341,"",0,0.253370199780841,0,0.9904815,0.859818284710585,0.09451808498432,"male",0.339787472024885
"E.GEOD.36194_GSM401653",38.522595470747," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.246813310667587,0,0.995498,0.834686994330877,0.107302549137384,"male",0.335077104039631
"E.GEOD.36194_GSM401621",60.67631057322," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.240422376068046,0,0.9938343,0.838928687071726,0.096754755060837,"male",0.319520583363134
"E.GEOD.36194_GSM401616",54.4478943572853," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.254115108684294,0,0.99291,0.845394954395357,0.092380278507345,"male",0.334939757392627
"E.GEOD.36194_GSM401627",29.242628739918," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.24212965330775,0,0.9943901,0.8385246502356,0.103155375638296,"male",0.328575332042396
"E.GEOD.36194_GSM401542",56.3749014207606," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.257697323129305,0,0.993679,0.838463012214517,0.101159259591199,"male",0.34178252102083
"E.GEOD.36194_GSM401604",27.6045836447987," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249198910648212,0,0.9939352,0.839846768070466,0.101909729838967,"female",0.475717091356682
"E.GEOD.36194_GSM401603",31.0468679858997,"",0,0.254041101384687,0,0.9936072,0.8543732152796,0.0953386911242652,"male",0.341065895717972
"E.GEOD.36194_GSM401607",51.6455414859693," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.255578582689255,0,0.9941828,0.833417157878387,0.102292652915399,"male",0.340202587192627
"E.GEOD.36194_GSM401554",21.652195624137,"",0,0.252377423806954,0,0.9914743,0.850757657752618,0.0974548503646355,"female",0.459360131718894
"E.GEOD.36194_GSM401539",44.2057015132716," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247549654854923,0,0.9932206,0.837210208661405,0.103061695037981,"male",0.33214910415576
"E.GEOD.36194_GSM401553",36.8081431334239," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249355472890163,0,0.9913651,0.840224345225892,0.10114768842407,"female",0.463497844382488
"E.GEOD.36194_GSM401586",68.5068196525907," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.25310817717208,0,0.9906085,0.842969707401062,0.0996648798039365,"female",0.488160853647926
"E.GEOD.36194_GSM401612",42.6721892998687," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250113338053257,0,0.9923075,0.833836446251587,0.102594958302125,"female",0.454921280223963
"E.GEOD.36194_GSM401560",35.9073696376795," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.248249643022744,0,0.9900574,0.836130739121456,0.101109709444292,"male",0.336754124071889
"E.GEOD.36194_GSM401581",63.5436263290582," Warning: meanMethBySample is <0.25",0,0.236962239019702,0,0.9961264,0.858437004575672,0.0891021965690323,"female",0.41501284624977
"E.GEOD.36194_GSM401640",46.8957249810053,"",0,0.252552056668242,0,0.9933525,0.850746993311664,0.0995148547869029,"male",0.338007290180645
"E.GEOD.36194_GSM401576",35.6524892316721," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.254846076894281,0,0.9954633,0.841525187433237,0.104840065644847,"male",0.342988397484793
"E.GEOD.36194_GSM401579",66.5098842599875," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.237571348874813,0,0.9932867,0.840576643733788,0.0955640811080007,"male",0.312521135916129
"E.GEOD.36194_GSM401631",44.7614615421137," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.254002526770344,0,0.9953391,0.841501464374751,0.103539994547432,"male",0.340143221984332
"E.GEOD.36194_GSM401598",22.6093497934007," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.254262906455494,0,0.9924245,0.847234434260924,0.0988751376636069,"male",0.341118114553917
"E.GEOD.36194_GSM401549",45.9344431404913," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251722395360399,0,0.9940431,0.837644424017897,0.103471114303315,"male",0.335550865911521
"E.GEOD.36194_GSM401652",31.5071410509787," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.24987335365767,0,0.9957906,0.842031664638281,0.105240528627979,"female",0.471498297294931
"E.GEOD.36194_GSM401552",23.8933728206698,"",0,0.258200731743355,0,0.992744,0.923492144095052,0.0714113525121507,"male",0.338772445297696
"E.GEOD.36194_GSM401574",35.8033668410396," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.24848349198596,0,0.9938457,0.842126367743277,0.103531698689047,"male",0.338288312334562
"E.GEOD.36194_GSM401587",52.9959916719984," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251634020631037,0,0.991549,0.834717289684014,0.103215711971671,"female",0.466344334019355
"E.GEOD.36194_GSM401562",40.4972954276589," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.266064353513197,0,0.9863283,0.775577556834362,0.141220838227664,"male",0.334989330571429
"E.GEOD.36194_GSM401584",57.7344257718808," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247142084782619,0,0.994243,0.84282728657407,0.102302062805274,"male",0.336881545701383
"E.GEOD.36194_GSM401646",43.5412104867501," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.252266534990453,0,0.9958667,0.845649122244139,0.100022600466627,"female",0.439454872317972
"E.GEOD.36194_GSM401641",40.5697869156003,"",0,0.268006902565425,0,0.9944714,0.885901726116146,0.0881558228620372,"male",0.350376789104147
"E.GEOD.36194_GSM401564",65.5872268560969," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.256400039994197,0,0.9838812,0.816224007079549,0.115152379353788,"female",0.419439716442396
"E.GEOD.36194_GSM401568",27.8668313598006," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250247865786798,0,0.9946708,0.848506766043228,0.101916273202563,"male",0.339454547482949
"E.GEOD.36194_GSM401555",47.699761078459," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249872687230766,0,0.9908113,0.838033819842835,0.100706920776301,"male",0.334257252538249
"E.GEOD.36194_GSM401657",43.6856126995106," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250169601121064,0,0.9960874,0.834082975748864,0.108475739728224,"female",0.480033825327189
"E.GEOD.36194_GSM401578",50.168899489784," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249916765036597,0,0.994889,0.841046134316852,0.102642882521011,"male",0.335301738401843
"E.GEOD.36194_GSM401629",51.9768403373914," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250133968846247,0,0.9951423,0.845288152950245,0.101509333153424,"male",0.332599997167281
"E.GEOD.36194_GSM401611",30.9046064392109," MAJOR Warning: The methylation levels of this sample have a very low correlation with the expected values: corSampleVSgoldstandard<0.75. Warning: Poorly calibrated methylation levels: meanAbsDifferenceSampleVSgoldstandard >0.15.",0,0.297654403876778,0,0.9958603,0.519887499056899,0.220400843723323,"male",0.355322794672811
"E.GEOD.36194_GSM401597",47.4109371024275," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.237270591975056,0,0.9894794,0.837581016644273,0.0937340785112477,"male",0.308569780163134
"E.GEOD.36194_GSM401642",53.8580267972209," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.251608132688132,0,0.9926772,0.839068733903103,0.102667906858608,"male",0.337479702313364
"E.GEOD.36194_GSM401570",35.2520244798571,"",0,0.250055299120601,0,0.9944205,0.860703690552795,0.0948343529072842,"male",0.341254174041475
"E.GEOD.36194_GSM401620",82.6721263352122,"",0,0.260097054136091,0,0.9949825,0.888262490248639,0.0879110421216508,"female",0.474803006562212
"E.GEOD.36194_GSM884527",38.3384592419412," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.241031390292868,0,0.9947162,0.844222871759466,0.092860590811223,"female",0.456146750254378
"E.GEOD.36194_GSM884524",48.0161269456158," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.245296334432703,0,0.9883872,0.836123608545225,0.0885431771881683,"male",0.324651178796313
"E.GEOD.36194_GSM884451",1.99671587521259," Warning: meanMethBySample is <0.25",0,0.23209032393663,0,0.9948404,0.850072101645686,0.100063960876861,"male",0.326435952340092
"E.GEOD.36194_GSM884557",62.0668659927031," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.245463866391501,0,0.9965222,0.837052218578061,0.106927098285489,"male",0.332113719646083
"E.GEOD.36194_GSM884518",61.1992027872136," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.249803915149523,0,0.9936221,0.836170661657599,0.094708100978489,"female",0.450028825746544
"E.GEOD.36194_GSM884490",72.4320183193273," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.242921592584379,0,0.9950618,0.830647038182153,0.102745863835136,"male",0.323540766241475
"E.GEOD.36194_GSM884494",18.3377031181506,"",0,0.257921391203424,0,0.9953321,0.914311082133251,0.0813544603717468,"male",0.341567851917972
"E.GEOD.36194_GSM884403",34.6684453532936," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.245233349783789,0,0.9930727,0.849472700379695,0.102140766620979,"male",0.333257511412903
"E.GEOD.36194_GSM884565",59.4397927255276," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.248983816697941,0,0.9946514,0.834608204777988,0.104857280430705,"male",0.33188163584424
"E.GEOD.36194_GSM884519",12.6664514918076," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.229811780000562,0,0.9936216,0.842935631480876,0.096123173774224,"male",0.314156350364977
"E.GEOD.36194_GSM884381",31.2411566504951," Warning: meanMethBySample is <0.25",0,0.23605861269401,0,0.9954959,0.856587823113881,0.0914040813947912,"female",0.459433723117972
"E.GEOD.36194_GSM884401",54.4728377021266,"",0,0.256286806418944,0,0.9943429,0.895083501243187,0.0880082308679142,"female",0.474214816040553
"E.GEOD.36194_GSM884411",33.2374913917975," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.229762740499298,0,0.9940763,0.839201251182566,0.0998064304989909,"male",0.309985101776037
"E.GEOD.36194_GSM884449",44.0370974966595," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.243071559428688,0,0.9935065,0.831993966701296,0.108724491966911,"male",0.331766079159447
"E.GEOD.36194_GSM884523",28.4504699754945," Warning: meanMethBySample is <0.25",0,0.239885311858386,0,0.9912186,0.850615938434445,0.0948285166990972,"male",0.340039531525346
"E.GEOD.36194_GSM884511",66.0456968072043," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.239129156281823,0,0.9948611,0.837224674079597,0.1040411782039,"female",0.461441647081106
"E.GEOD.36194_GSM884405",27.461186372744," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.242094921083583,0,0.9937146,0.849862518700196,0.101920956451168,"female",0.453315951603687
"E.GEOD.36194_GSM884474",30.3324958311118," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.247989638224354,0,0.9931273,0.840492396962809,0.104557757024079,"female",0.470220814489401
"E.GEOD.36194_GSM884532",48.0443813832834," Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.250045316278641,0,0.9928107,0.785255953811333,0.127193731288752,"female",0.418502826277419
"E.GEOD.36194_GSM884422",21.9629733056388,"",0,0.254921420168523,0,0.9909421,0.914727234351681,0.0754599058109941,"male",0.33759759703871
"E.GEOD.36194_GSM884515",36.1981196658009," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.248336857758775,0,0.9930907,0.844346054699735,0.0943038263139393,"female",0.437200776288479
"E.GEOD.36194_GSM884555",66.6800695600254," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.245146944770451,0,0.9964831,0.838758146068333,0.102464468642072,"male",0.327634732660829
"E.GEOD.36194_GSM884559",62.4897715880102," Warning: meanMethBySample is <0.25 Warning: Relatively low correlation between the methylation levels of this sample and the expected values: corSampleVSgoldstandard<0.85.",0,0.238188921702382,0,0.9961051,0.832486459301977,0.107100463206838,"male",0.326438440265438
"E.GEOD.36194_GSM884456",47.2981592235237,"",0,0.254539481878449,0,0.995707,0.861983965712777,0.10026602943647,"male",0.339902169311521
